"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636326632101061E9,"2021-11-08 00:10:32.101 UTC+01:00"
"PAUSE",4.320078862499213E1,1.636326675301858E9,"2021-11-08 00:11:15.302 UTC+01:00"
