"event","experiment time","system time","system time text"
"START",0.000000000E0,1636139204.552,"2021-11-05 20:06:44.552 UTC+01:00"
"PAUSE",4.625888846E1,1636139250.811,"2021-11-05 20:07:30.811 UTC+01:00"
