"event","experiment time","system time","system time text"
"START",0.000000000E0,1636307669.285,"2021-11-07 23:24:29.285 UTC+05:30"
"PAUSE",1.513548880E1,1636307684.420,"2021-11-07 23:24:44.420 UTC+05:30"
