"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.293124998E-2,-2.753753960E-2,8.194734156E-2,8.812594227E-3
5.288224999E-2,-2.863876335E-2,8.379240334E-2,1.223691925E-2
6.283424998E-2,-2.636735328E-2,8.594663441E-2,1.837417483E-2
7.278525000E-2,-2.460600622E-2,8.828464150E-2,1.864983514E-2
8.273624998E-2,-2.761537768E-2,8.324647695E-2,1.839044318E-2
9.268725000E-2,-2.845580317E-2,7.998023927E-2,1.855903678E-2
1.026382500E-1,-3.180526197E-2,7.520438731E-2,1.916011237E-2
1.125902500E-1,-3.386248648E-2,6.482947618E-2,2.004765533E-2
1.225412500E-1,-3.285607696E-2,4.815729335E-2,1.973926090E-2
1.324922500E-1,-3.091350012E-2,3.137931228E-2,2.110563032E-2
1.424432500E-1,-2.789906971E-2,1.207006164E-2,1.842515729E-2
1.523952500E-1,-2.824801207E-2,5.197451450E-3,1.031143405E-2
1.623462500E-1,-2.897185832E-2,-2.601615852E-3,3.937423695E-3
1.722972500E-1,-3.150645643E-2,-9.971227497E-3,3.613376291E-3
1.822482500E-1,-3.191871196E-2,-1.929868199E-2,4.120974801E-3
1.921992500E-1,-3.240473941E-2,-2.912255004E-2,2.568085445E-3
2.021512500E-1,-2.748348378E-2,-3.578151762E-2,4.781438969E-3
2.121022500E-1,-1.870170981E-2,-3.610237688E-2,-1.142682275E-3
2.220532500E-1,-1.553734206E-2,-3.947873041E-2,-4.753928632E-3
2.320042500E-1,-9.695165791E-3,-4.295055196E-2,-1.011963468E-2
2.419562500E-1,-6.764623802E-3,-4.694103450E-2,-1.129781734E-2
2.519072500E-1,-1.694494276E-3,-4.682078212E-2,-1.107086986E-2
2.618582500E-1,2.395055722E-3,-4.601437971E-2,-1.235904079E-2
2.718092500E-1,6.177274045E-3,-5.259852856E-2,-1.211384125E-2
2.817602500E-1,4.273646511E-3,-6.068761274E-2,-1.023897529E-2
2.917122500E-1,5.644378718E-3,-6.534492970E-2,-1.234865468E-2
3.016632500E-1,6.331474520E-3,-6.855830550E-2,-1.322749816E-2
3.116142500E-1,1.113774534E-2,-7.141309977E-2,-1.404302195E-2
3.215646667E-1,8.090555668E-3,-6.784845889E-2,-1.550216787E-2
3.315166667E-1,1.002760511E-2,-6.788072735E-2,-1.482263952E-2
3.414676666E-1,6.252574734E-3,-6.072374806E-2,-1.525380462E-2
3.514186667E-1,3.311716719E-3,-5.257470533E-2,-1.433440112E-2
3.613696666E-1,4.987377673E-3,-3.911908343E-2,-1.565559395E-2
3.713206667E-1,9.488981217E-3,-3.104976937E-2,-1.741979644E-2
