Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.00261217,2.167950153,-12.22095013,6.129000187
0.01964024,3.73905015,-12.37695026,6.496050358
0.03666848,2.959950209,-12.07995033,5.503950119
0.0536968,4.227000237,-13.06395054,4.425000191
0.0707249,4.038000107,-14.46000099,-0.157050014
0.0877532,5.154000282,-12.76200104,-2.170950174
0.10478142,3.801000118,-9.304950714,-3.921000242
0.12180954,3.63105011,-11.39295101,-3.286050081
0.13883784,2.752050161,-12.7140007,-6.289050102
0.15586609,2.64195013,-12.24195099,-6.199950218
0.17289414,2.778000116,-13.69305038,-4.978950024
0.18992239,3.171000242,-12.91305065,-4.122000217
0.20695071,3.370050192,-11.70900059,-3.471000195
0.22397877,3.328950167,-11.21805096,-2.19900012
0.241007,2.376000166,-10.7989502,-0.775050044
0.2580353,1.926000118,-9.763950348,0.180000007
0.27506338,2.062950134,-8.596050262,0.072000004
0.29209162,2.137050152,-7.849050522,-0.121050008
0.30911991,2.740050077,-7.747950554,-0.519000053
0.32614799,2.28000021,-7.231050491,-0.849000037
0.34317628,1.596000075,-7.083000183,-1.392000079
0.36020428,0.973050058,-7.140000343,-1.584000111
0.37723259,0.873000026,-7.593000412,-1.135950089
0.39426082,1.011000037,-8.256000519,-0.868050039
0.41128915,1.236000061,-8.776050568,-0.673950017
0.42831721,1.312950015,-8.740050316,-0.516000032
0.44534541,1.79400003,-8.755949974,-0.589950025
0.4623737,2.154000044,-9.274050713,-0.877950013
0.4794018,1.438050032,-9.702000618,-1.122000098
0.49643005,0.451050013,-10.35300064,-1.002000093
0.51345812,-0.184950009,-11.1820507,-0.492000014
0.53048644,-0.553050041,-11.42400074,0.274950028
0.54751468,-0.751950026,-11.34000015,1.321950078
0.56454274,-0.679950059,-11.1409502,2.815950155
0.58157105,-0.13395001,-11.06505013,3.783000231
0.59859927,1.21995008,-11.15295029,3.694050074
0.61562733,1.531050086,-10.61895084,3.706050158
0.63265558,1.866000056,-11.37300014,3.538950205
0.6496839,3.334050179,-12.79605103,4.671000004
0.66671195,6.408000469,-12.93195057,4.47300005
0.68374017,9.243000031,-12.83100033,-0.291000009
0.70076846,11.5390501,-12.67800045,-4.867050171
0.71779654,10.50000095,-12.78600025,-3.316950083
0.73482483,7.830000401,-11.47605038,0.811950028
0.75185305,5.031000137,-10.61895084,0.79005003
0.76888111,2.716050148,-9.907950401,-1.110000014
0.78590942,5.601000309,-9.630000114,1.282950044
0.80293766,7.08795023,-8.421000481,1.81005013
0.81996572,5.914950371,-7.420050144,-0.565950036
0.83699394,3.837000132,-6.640050411,-0.145050004
0.85402226,3.331050158,-6.235050201,-0.540000022
0.87105033,3.798000097,-5.476050377,-0.859050036
0.88807857,4.30095005,-4.863000393,-1.43295002
0.90510689,4.08795023,-4.461000443,-1.43295002
0.92213499,3.252000093,-4.276950359,-1.170000076
0.93916326,2.122050047,-4.516050339,-0.316950023
0.95619135,1.222050071,-5.301000118,0.322950006
0.97321967,0.367050022,-6.304950237,1.027050018
0.99024788,-0.328050017,-7.681050301,2.254950047
1.00727596,-0.481950015,-9.052950859,3.441000223
1.02430427,-0.237000018,-9.901050568,4.642950058
1.04133251,-0.694950044,-10.01805019,5.373000145
1.05836058,-1.827000141,-9.288000107,5.454000473
1.07538883,-2.826000214,-8.950050354,6.304050446
1.09241714,-2.232000113,-9.646950722,5.821050167
1.1094452,-1.261950016,-11.67705059,7.116000175
1.12647342,1.119000077,-14.27295113,10.59495068
1.14350172,2.392950058,-12.35700035,6.390000343
1.16052977,3.633000135,-8.433000565,3.172050238
1.17755805,6.187950134,-6.724050522,2.148000002
1.19458613,8.022000313,-7.389000416,1.060950041
1.21161447,5.545950413,-9.574950218,-1.357050061
1.22864271,4.641000271,-13.27695084,-0.784050047
1.2456708,2.74695015,-14.29005051,0.706050038
1.26269908,3.219000101,-10.51395035,-2.889000177
1.2797273,3.669000149,-7.480050564,-4.651050091
1.29675536,1.866000056,-5.818950176,-5.985000134
1.31378358,0.527999997,-6.2760005,-6.394050121
1.33081187,0.805950046,-8.74695015,-3.801000118
1.34784014,2.212949991,-10.97100067,-1.306050062
1.36486815,2.929050207,-11.34900093,-0.688950062
1.38189647,2.548950195,-10.07595062,-0.780000031
1.39892452,2.496000051,-9.004950523,-1.231950045
1.41595274,2.275950193,-8.170050621,-1.584000111
1.43298106,2.215950012,-8.116950035,-2.101050138
1.45000913,1.416000009,-8.991000175,-2.107950211
1.46703736,0.673950017,-9.74805069,-1.993050098
1.48406545,0.205050007,-10.34100056,-1.713000059
1.50109378,-0.099000007,-10.45395088,-1.323000073
1.51812203,0.087000005,-10.14705086,-0.825000048
1.53515012,0.513000011,-9.424050331,-0.418050021
1.55217844,0.949050069,-8.857050896,-0.331950009
1.56920667,1.122000098,-8.955000877,-0.38895002
1.58623476,0.63105005,-9.376950264,-0.526050031
1.60326302,0.054000001,-9.726000786,-0.502050042
1.62029124,-0.288000017,-9.487050056,-0.961950064
1.63731933,0.018000001,-9.238050461,-0.847050011
1.65434756,0.865050018,-9.091950417,-0.616950035
1.67137588,1.513950109,-8.480999947,-0.729000032
1.68840396,1.765950084,-9.039000511,-1.384950042
1.7054322,1.64805007,-9.207000732,-2.083950043
1.72246049,1.387050033,-9.664050102,-2.128050089
1.73948856,1.106999993,-9.954000473,-0.781950057
1.75651679,1.047000051,-10.42005062,0.678000033
1.77354487,0.901050031,-10.56600094,1.659000039
1.7905732,0.70995003,-10.92105007,2.353950024
1.80760144,0.511050046,-10.92795086,3.469050169
1.82462954,0.825000048,-11.5170002,4.228050232
1.84165783,1.950000048,-12.38595104,5.46900034
1.85868598,4.396950245,-13.47105026,6.868950367
1.87571406,6.918000221,-13.6260004,5.06400013
1.8927423,8.449950218,-12.12495041,-1.000050068
1.9097706,8.929050446,-11.04300022,-5.578050137
1.92679866,7.507050514,-10.87305069,-5.503050327
1.94382689,3.090000153,-11.17005062,-1.609950066
1.96085521,0.826950014,-11.97405052,3.778050184
1.97788328,3.223950148,-10.42995071,3.438000202
1.99491152,6.202050209,-8.545949936,-0.126000002
2.0119398,6.679050446,-7.576050282,0.553050041
2.02896788,4.543050289,-6.232950211,-0.022950001
2.04599617,3.109050035,-5.515050411,-1.006950021
2.06302426,2.581950188,-4.650000095,-1.399950027
2.08005256,2.344950199,-4.152000427,-1.203000069
2.09708078,2.512950182,-4.618950367,-0.328950018
2.11410886,2.532000065,-4.684050083,-0.009000001
2.1311372,2.364000082,-4.963950157,0.357000023
2.14816542,1.950000048,-5.650950432,0.559950054
2.1651935,1.699050069,-6.958050251,0.888000071
2.1822218,1.323000073,-8.329950333,1.698000073
2.19925004,1.227000117,-10.13295078,2.236050129
2.21627814,-0.064950004,-10.55895042,3.426000118
2.23330638,-1.381950021,-10.77000046,5.734050274
2.25033445,-2.449950218,-10.45605087,5.968950272
2.26736276,-2.136000156,-10.41300011,6.295050144
2.284391,-1.096950054,-10.78200054,5.112000465
2.30141908,-0.084000006,-10.71705055,2.320050001
2.3184474,-0.481950015,-9.700050354,2.227050066
2.33547564,-1.542000055,-9.216000557,3.204000235
2.35250365,-1.060950041,-8.245950699,3.100950241
