"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636533841453403E9,"2021-11-10 09:44:01.453 UTC+01:00"
"PAUSE",3.845079983328469E1,1.636533879903368E9,"2021-11-10 09:44:39.903 UTC+01:00"
