"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.084120833E-2,-1.029965058E-1,7.096181810E-2,-4.714656621E-2
4.087620833E-2,-9.822368622E-2,1.539719105E-1,-4.271904379E-2
5.091120833E-2,-1.828944683E-2,1.208927855E-1,-9.355493821E-3
6.094720833E-2,6.106967479E-2,9.504090250E-2,-1.188814826E-2
7.098220833E-2,6.197302043E-2,3.170694038E-2,2.379661240E-2
8.101720833E-2,4.226414487E-2,-2.402272820E-2,7.521189749E-2
9.105220833E-2,9.858001024E-3,-6.757899374E-2,6.487456709E-2
1.010872083E-1,-6.051737443E-2,-3.789616749E-2,3.384782001E-2
1.111232083E-1,-1.018813252E-1,5.373808555E-3,3.324265126E-3
1.211582083E-1,-1.087566763E-1,3.151132725E-3,5.486188456E-4
1.311932083E-1,-8.435306698E-2,-5.982223898E-2,-9.378047660E-3
1.412282083E-1,-6.422463804E-2,-8.818027377E-2,-1.196699031E-2
1.512632083E-1,-5.791747570E-2,-9.021066874E-2,9.631887078E-4
1.612992083E-1,-7.031757385E-2,-1.057467312E-1,6.103053223E-3
1.713342083E-1,-6.629700214E-2,-1.452097297E-1,2.980092540E-2
1.813692083E-1,-7.299955934E-2,-1.301553398E-1,3.129928559E-2
1.914042083E-1,-6.411152333E-2,-8.051428199E-2,2.574605867E-2
2.014392083E-1,-6.027245894E-2,-5.075752735E-2,-6.564168260E-3
2.114752083E-1,-8.713976294E-2,-1.228550263E-2,-4.207076132E-2
2.215102083E-1,-1.161847413E-1,2.556664497E-2,-7.152833790E-2
2.315452083E-1,-1.436363310E-1,5.315832421E-2,-6.453647465E-2
2.415802083E-1,-1.503257006E-1,7.380729914E-2,-3.548856080E-2
2.516152083E-1,-8.114183694E-2,9.567584097E-2,2.454441413E-2
2.616512083E-1,1.387270400E-3,1.576200128E-2,-1.537165791E-2
2.716862083E-1,6.000237912E-2,1.711595058E-2,-2.901982702E-2
2.817212083E-1,6.941770017E-2,-6.076285616E-2,-2.938747965E-2
2.917562083E-1,-7.895286381E-2,-1.161555350E-1,2.638870291E-2
3.017922083E-1,-1.135342345E-1,-4.043685645E-2,1.521832962E-2
3.118272083E-1,-5.696470663E-2,-3.665010631E-2,1.987380162E-2
3.218622083E-1,-3.940228373E-2,-2.209381200E-2,1.898148283E-2
3.318972083E-1,-3.181147575E-2,3.485016525E-2,-1.965078525E-3
3.419322083E-1,-2.081232890E-2,6.055984274E-2,-1.099462248E-2
3.519682083E-1,1.227803295E-4,5.329181254E-2,-1.810686104E-2
3.620032083E-1,1.604531147E-2,1.997812092E-2,-1.498519816E-2
3.720382083E-1,2.471230365E-2,-2.246307768E-2,-8.798673749E-3
3.820732083E-1,1.226605568E-2,-3.402790055E-2,-1.393672358E-2
3.921082083E-1,-1.372080389E-2,-4.820746835E-3,-2.579205111E-2
4.021442083E-1,-2.879322879E-2,1.033769920E-2,-3.479646519E-2
4.121792083E-1,-4.374155030E-2,9.008249268E-3,-3.308724612E-2
4.222142083E-1,-2.881184779E-2,-1.272548176E-2,-1.518238056E-2
4.322492083E-1,-2.647998370E-2,-1.534177177E-2,-6.900482811E-3
4.422842083E-1,-3.088772111E-2,-3.891845420E-2,-3.487219103E-3
4.523202083E-1,-4.473882541E-2,-6.346693635E-2,5.302277394E-3
4.623552083E-1,-5.404989794E-2,-5.020166188E-2,3.279207740E-3
4.723902083E-1,-5.199340358E-2,-4.196317121E-2,-1.315222867E-2
4.824252083E-1,-5.333453417E-2,-3.215905651E-2,-2.968221530E-2
4.924602083E-1,-7.618206739E-2,8.537773043E-3,-4.662524536E-2
5.024962083E-1,-9.260682762E-2,5.072586983E-2,-3.736241907E-2
5.125312083E-1,-6.527640671E-2,6.916586310E-2,-2.870181948E-2
5.225662083E-1,-2.977146953E-2,7.649940252E-2,-3.899989277E-2
5.326012083E-1,-2.097930945E-2,5.492192879E-2,-5.355273932E-2
5.426362083E-1,-1.960247941E-2,-1.803568751E-2,-5.308578536E-2
5.526722083E-1,2.569934819E-3,-9.271018952E-2,-4.477246106E-2
5.627072083E-1,2.176775411E-2,-1.057413220E-1,-4.203469679E-2
5.727422083E-1,-4.601801746E-3,-4.614164308E-2,-5.826506391E-2
5.827772083E-1,-5.696832761E-2,5.126763135E-2,-6.945931166E-2
5.928122083E-1,-1.179635003E-1,8.790953457E-2,-8.353278786E-2
6.028472083E-1,-1.305348873E-1,9.868539870E-2,-7.475903630E-2
6.128832083E-1,-8.646036685E-2,7.880250365E-2,-8.123717457E-2
6.229182083E-1,-7.774898317E-3,5.504385009E-2,-8.516336977E-2
6.329532083E-1,6.693502516E-2,-1.004913356E-2,-7.066299021E-2
6.429882083E-1,9.451996535E-2,-6.753806770E-2,-5.566997826E-2
6.530232083E-1,7.478034496E-2,-8.815999329E-2,-5.055218562E-2
6.630592083E-1,1.756297238E-2,-6.003873795E-2,-3.729022294E-2
6.730942083E-1,-6.292026490E-3,-7.358969748E-2,-3.820288554E-2
6.831292083E-1,3.617298603E-2,-7.404828817E-2,-1.062241849E-2
6.931641667E-1,6.930351257E-2,-2.066841908E-2,3.870883957E-4
7.031991667E-1,7.627417147E-2,1.706870832E-2,-1.800205559E-3
7.132351667E-1,5.472920462E-2,2.820530906E-3,-4.715302028E-3
7.232701667E-1,2.150775865E-2,-1.745717973E-2,-5.411411636E-3
7.333051667E-1,2.051120438E-2,-5.892313272E-2,2.541319467E-3
7.433401667E-1,2.604083158E-2,-2.259694412E-2,1.902651414E-2
7.533751667E-1,7.615859061E-2,-3.629650921E-2,1.280243881E-2
7.634111667E-1,9.083771706E-2,-8.434194326E-2,-2.057808638E-2
7.734461667E-1,4.875870794E-2,-1.420627534E-1,-2.394672111E-2
7.834811667E-1,3.037377074E-2,-2.434148639E-1,4.473501816E-3
7.935161667E-1,3.610382602E-2,-2.986296713E-1,4.299718887E-2
8.035511667E-1,1.824379340E-2,-2.715573013E-1,6.383669376E-2
8.135871667E-1,-1.666797325E-3,-2.311542332E-1,7.633144408E-2
8.236221667E-1,-2.606273070E-2,-1.418276727E-1,8.405694366E-2
8.336571667E-1,-2.797594666E-2,-9.713798016E-2,8.095569164E-2
8.436921667E-1,-2.155323513E-2,-8.808851987E-2,4.976343736E-2
8.537271667E-1,-2.473091893E-2,-1.003707498E-1,2.112700045E-2
8.637631667E-1,-4.359492660E-2,-8.554889262E-2,4.832997918E-3
8.737981667E-1,-5.914405733E-2,-4.666753858E-2,-1.063464116E-2
8.838331667E-1,-3.473232687E-2,8.102186024E-3,-2.764356323E-3
8.938681667E-1,3.238490550E-3,5.047653988E-2,2.226802707E-2
9.039031667E-1,6.281293929E-2,3.125557303E-2,3.557096794E-2
9.139391667E-1,9.600098431E-2,3.857770935E-3,3.505165130E-2
9.239741667E-1,1.175910234E-1,-4.495022818E-2,1.933169737E-2
9.340091667E-1,1.562366784E-1,-1.149892285E-1,1.482749172E-2
9.440441667E-1,1.767207980E-1,-1.295697987E-1,2.416023239E-2
9.540791667E-1,1.496098191E-1,-9.303417057E-2,4.265268892E-2
9.641141667E-1,1.037898287E-1,-7.780043781E-2,4.914892465E-2
9.741501667E-1,5.629554763E-2,-6.270590425E-2,5.772750080E-2
9.841851667E-1,-1.564019546E-2,-2.025055327E-2,7.363031805E-2
9.942201667E-1,-6.350065768E-2,1.515830308E-2,6.185195968E-2
