"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636298717921983E9,"2021-11-07 16:25:17.922 UTC+01:00"
"PAUSE",1.703771545833297E1,1.636298734959760E9,"2021-11-07 16:25:34.960 UTC+01:00"
