"event","experiment time","system time","system time text"
"START",0.000000000E0,1636394040.170,"2021-11-08 18:54:00.170 UTC+01:00"
"PAUSE",2.112967406E1,1636394061.300,"2021-11-08 18:54:21.300 UTC+01:00"
