"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636299297922257E9,"2021-11-07 16:34:57.922 UTC+01:00"
"PAUSE",3.403763066666579E1,1.636299331960010E9,"2021-11-07 16:35:31.960 UTC+01:00"
