"event","experiment time","system time","system time text"
"START",0.000000000E0,1636488446.355,"2021-11-09 21:07:26.355 UTC+01:00"
"PAUSE",3.004557837E1,1636488476.401,"2021-11-09 21:07:56.401 UTC+01:00"
