"event","experiment time","system time","system time text"
"START",0.000000000E0,1636207569.847,"2021-11-06 15:06:09.847 UTC+01:00"
"PAUSE",2.002876031E1,1636207589.876,"2021-11-06 15:06:29.876 UTC+01:00"
"START",2.002876031E1,1636207731.575,"2021-11-06 15:08:51.575 UTC+01:00"
"PAUSE",8.005663047E1,1636207791.603,"2021-11-06 15:09:51.603 UTC+01:00"
