"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481913607739E9,"2021-11-09 19:18:33.608 UTC+01:00"
"PAUSE",1.453312724991702E1,1.636481928140969E9,"2021-11-09 19:18:48.141 UTC+01:00"
