"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636142769012553E9,"2021-11-05 21:06:09.013 UTC+01:00"
"PAUSE",5.832583058331511E1,1.636142827339141E9,"2021-11-05 21:07:07.339 UTC+01:00"
"START",5.832583058331511E1,1.636142830075864E9,"2021-11-05 21:07:10.076 UTC+01:00"
"PAUSE",5.966838404163718E1,1.636142831418434E9,"2021-11-05 21:07:11.418 UTC+01:00"
