"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636213923642297E9,"2021-11-06 16:52:03.642 UTC+01:00"
"PAUSE",2.284284916671459E1,1.636213946484911E9,"2021-11-06 16:52:26.485 UTC+01:00"
