"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.767183331E-2,-8.424157277E-3,5.730504915E-2,7.885182276E-3
5.768083339E-2,-7.845476270E-3,5.473233387E-2,7.752089761E-3
6.768883346E-2,-5.579925142E-3,4.962545633E-2,4.570677876E-3
7.769783330E-2,-6.735086907E-3,3.737306595E-2,-1.577466726E-3
8.770683338E-2,-4.363275599E-3,2.533797361E-2,-1.740186010E-3
9.771583346E-2,2.388280816E-3,1.284550689E-2,-2.228700090E-3
1.077248333E-1,6.628565490E-3,-6.841911469E-3,-1.417500898E-3
1.177338334E-1,8.279722184E-3,-1.771353558E-2,1.602519304E-3
1.277418335E-1,9.387331083E-3,-2.387715504E-2,1.717301086E-3
1.377508335E-1,8.215753362E-3,-3.156437352E-2,3.110795282E-3
1.477598334E-1,6.324909627E-3,-3.603422269E-2,4.703631625E-3
1.577688335E-1,9.555116296E-3,-3.883732483E-2,5.081415176E-3
1.677778335E-1,8.983070031E-3,-3.906236216E-2,5.216970108E-3
1.777868334E-1,6.584828719E-3,-4.610403627E-2,3.930773586E-3
1.877958335E-1,1.016092114E-2,-4.346750677E-2,5.582732148E-3
1.978038335E-1,1.178906299E-2,-4.555031285E-2,9.682644159E-3
2.078128334E-1,1.172354817E-2,-4.861720651E-2,6.238112226E-3
2.178218334E-1,1.478795893E-2,-4.658346623E-2,8.662297390E-3
2.278308335E-1,1.708280481E-2,-4.461885244E-2,1.146634016E-2
2.378398334E-1,1.776084490E-2,-4.511606321E-2,9.345664643E-3
2.478488334E-1,2.194680274E-2,-4.382203519E-2,7.942178287E-3
2.578568335E-1,2.024519257E-2,-3.434066102E-2,7.888888009E-3
2.678658334E-1,2.108861320E-2,-2.759993449E-2,1.040823851E-2
2.778748334E-1,1.845566370E-2,-1.330060977E-2,7.991713472E-3
2.878838335E-1,7.898094133E-3,1.817875169E-2,8.534998633E-3
2.978928334E-1,6.946221925E-3,5.440586060E-2,1.042143349E-2
3.079018334E-1,1.725025848E-2,8.722373098E-2,1.728546619E-2
3.179098335E-1,2.986980043E-2,1.231950969E-1,2.657002211E-2
3.279188334E-1,6.010919809E-2,1.465891004E-1,3.805756569E-2
3.379278334E-1,8.654352278E-2,1.714101732E-1,4.366526380E-2
3.479368335E-1,9.598816186E-2,2.232869416E-1,4.591350257E-2
3.579458334E-1,1.024522707E-1,2.570484281E-1,4.744224623E-2
3.679548334E-1,1.125006452E-1,2.824387252E-1,4.302991927E-2
3.779628335E-1,1.355274618E-1,3.056228459E-1,5.214766786E-2
3.879718333E-1,1.591092199E-1,3.193146884E-1,6.161574274E-2
3.979808334E-1,1.971004903E-1,3.113494813E-1,4.881137609E-2
4.079898335E-1,2.343021631E-1,2.767057419E-1,1.278573181E-2
4.179988333E-1,2.510470748E-1,2.066366524E-1,-4.652366415E-2
4.280078334E-1,2.630914748E-1,1.320755929E-1,-1.171456426E-1
4.380168335E-1,2.811823189E-1,6.932318956E-2,-1.771117747E-1
4.480248333E-1,2.809114754E-1,4.849647358E-2,-2.353993207E-1
4.580338334E-1,2.503809631E-1,3.907517716E-2,-2.893932462E-1
4.680428335E-1,1.926212907E-1,3.908902407E-2,-3.366334736E-1
4.780518333E-1,1.251716167E-1,8.022566885E-2,-3.612550795E-1
4.880608334E-1,4.266820848E-2,1.401720792E-1,-3.672072291E-1
4.980698335E-1,-4.592894390E-2,1.964458674E-1,-3.517109752E-1
5.080778333E-1,-1.177280322E-1,2.423238754E-1,-3.083882928E-1
5.180868334E-1,-1.634734422E-1,2.801652849E-1,-2.313813269E-1
5.280958335E-1,-1.746872216E-1,3.313456476E-1,-1.414391994E-1
5.381048333E-1,-1.895535737E-1,3.133663833E-1,-7.727288455E-2
5.481138334E-1,-2.113456875E-1,2.245355695E-1,-4.651736841E-2
5.581228335E-1,-2.058623731E-1,1.501628608E-1,-1.086006127E-2
5.681308333E-1,-1.758293509E-1,7.781808078E-2,3.915356845E-2
5.781398334E-1,-9.962637722E-2,-1.351057924E-2,6.602629274E-2
5.881488335E-1,1.350417268E-2,-1.229166910E-1,8.790443093E-2
5.981578333E-1,7.012646645E-2,-2.308639586E-1,9.018670022E-2
6.081668334E-1,7.972503453E-2,-3.048995733E-1,8.028186858E-2
6.181755834E-1,1.351069510E-1,-3.239144087E-1,9.130012989E-2
6.281845835E-1,2.042737603E-1,-3.154636919E-1,1.148022562E-1
6.381925833E-1,2.444952130E-1,-2.170570344E-1,1.189498603E-1
6.482015834E-1,1.967031956E-1,-1.139535457E-1,9.061941504E-2
6.582105835E-1,1.152388453E-1,8.482412249E-2,4.317811504E-2
6.682195833E-1,6.355727464E-2,2.705580294E-1,-1.805008948E-2
6.782285834E-1,3.102661297E-2,3.921205699E-1,-1.046147868E-1
6.882375835E-1,9.106399491E-3,4.648091495E-1,-2.091292143E-1
6.982455833E-1,1.665975899E-3,4.679754078E-1,-3.011710942E-1
7.082545834E-1,-6.389820483E-3,4.311513305E-1,-3.771361411E-1
7.182635835E-1,-2.440166473E-2,3.494233489E-1,-4.364927709E-1
7.282725833E-1,-4.959303886E-2,2.286926657E-1,-5.011510849E-1
7.382815834E-1,-8.672481775E-2,9.641943127E-2,-5.684494972E-1
7.482905835E-1,-9.481842816E-2,-4.338374361E-2,-6.297770143E-1
7.582985833E-1,-8.208698034E-2,-1.953397244E-1,-6.855080724E-1
7.683075834E-1,-8.200602233E-2,-3.387275040E-1,-6.988824606E-1
7.783165835E-1,-9.193220735E-2,-4.468021989E-1,-6.827340126E-1
7.883255833E-1,-1.555673778E-1,-5.473772287E-1,-6.619288921E-1
7.983345834E-1,-1.687595844E-1,-5.041926503E-1,-6.006437540E-1
8.083435835E-1,-1.806402206E-1,-6.887481213E-1,-5.307834148E-1
8.183515833E-1,-1.459231079E-1,-7.584636211E-1,-4.133210182E-1
8.283605834E-1,-2.770877779E-1,-6.156124473E-1,-3.024621308E-1
8.383695835E-1,-2.779928446E-1,-5.934786201E-1,-2.056892812E-1
8.483785833E-1,-2.591445744E-1,-5.539405346E-1,-1.445827931E-1
8.583875834E-1,-2.580367029E-1,-4.779257476E-1,-1.185123026E-1
8.683965835E-1,-2.615456879E-1,-4.347039759E-1,-1.384785473E-1
8.784055833E-1,-2.681977153E-1,-4.151715934E-1,-1.960396618E-1
8.884135834E-1,-2.794945538E-1,-4.326251447E-1,-2.595533729E-1
8.984225835E-1,-2.654477060E-1,-4.660938382E-1,-3.119476736E-1
9.084315833E-1,-2.493728399E-1,-4.911054373E-1,-3.391321599E-1
9.184405834E-1,-2.460631132E-1,-5.150603652E-1,-3.479143977E-1
