"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.421764810E-1,-3.434906006E-1,3.553771973E-1,8.538818359E-2
1.471508460E-1,-3.434906006E-1,3.553771973E-1,8.538818359E-2
1.521252120E-1,-3.108825684E-1,1.736297607E-1,1.131744385E-1
1.570995770E-1,1.747436523E-1,-2.526718140E0,5.545806885E-1
1.620739420E-1,1.728515625E-1,-2.428695679E0,8.718414307E-1
1.670483070E-1,1.915130615E-1,-2.219009399E0,1.153671265E0
1.720226720E-1,2.155609131E-1,-1.966857910E0,1.370971680E0
1.769970380E-1,2.545166016E-1,-1.773117065E0,1.508331299E0
1.819714030E-1,3.121032715E-1,-1.633438110E0,1.578826904E0
1.869457680E-1,3.827667236E-1,-1.517044067E0,1.612533569E0
1.919201330E-1,4.580230713E-1,-1.388809204E0,1.611465454E0
1.968944990E-1,5.256195068E-1,-1.239273071E0,1.572372437E0
2.018688640E-1,5.756378174E-1,-1.077713013E0,1.484802246E0
2.068432290E-1,5.995025635E-1,-9.162445068E-1,1.347473145E0
2.118175940E-1,5.823059082E-1,-7.708435059E-1,1.154907227E0
2.167919600E-1,5.196990967E-1,-6.623840332E-1,9.195861816E-1
2.217663250E-1,4.334564209E-1,-6.079254150E-1,6.625671387E-1
2.267406900E-1,3.461761475E-1,-6.162261963E-1,4.253082275E-1
2.317150550E-1,2.648925781E-1,-6.921081543E-1,2.493286133E-1
2.366894210E-1,1.959533691E-1,-8.222351074E-1,1.551513672E-1
2.416637860E-1,1.482391357E-1,-9.679412842E-1,1.257781982E-1
2.466381510E-1,1.272735596E-1,-1.088684082E0,1.288604736E-1
2.516125160E-1,1.389770508E-1,-1.179275513E0,1.546020508E-1
2.565868810E-1,1.799621582E-1,-1.259323120E0,1.894073486E-1
2.615612470E-1,2.447967529E-1,-1.352569580E0,2.287139893E-1
2.665356120E-1,3.083038330E-1,-1.432846069E0,2.631530762E-1
2.715099770E-1,3.463745117E-1,-1.479049683E0,2.750549316E-1
2.764843420E-1,3.494262695E-1,-1.504470825E0,2.613983154E-1
2.814587080E-1,3.135681152E-1,-1.519821167E0,2.421112061E-1
2.864330730E-1,2.643890381E-1,-1.469177246E0,2.190704346E-1
2.914074380E-1,2.294006348E-1,-1.368515015E0,1.946563721E-1
2.963818030E-1,1.697082520E-1,-1.417007446E0,1.700897217E-1
3.013561690E-1,8.757019043E-2,-1.562042236E0,1.169128418E-1
3.063305340E-1,1.155090332E-2,-1.725585938E0,2.040100098E-2
3.113048990E-1,-3.973388672E-2,-1.904129028E0,-1.049804688E-1
3.162792640E-1,-7.032775879E-2,-2.114608765E0,-2.293701172E-1
3.212536290E-1,-8.283996582E-2,-2.321792603E0,-3.229675293E-1
3.262279950E-1,-6.697082520E-2,-2.438568115E0,-3.896636963E-1
3.312023600E-1,-3.710937500E-2,-2.496200562E0,-4.374084473E-1
3.361767250E-1,-8.880615234E-3,-2.548233032E0,-4.789733887E-1
3.411510900E-1,2.017211914E-2,-2.584655762E0,-5.093536377E-1
3.461254560E-1,4.197692871E-2,-2.615417480E0,-5.243530273E-1
3.510998210E-1,4.696655273E-2,-2.672164917E0,-5.245208740E-1
3.560741860E-1,3.518676758E-2,-2.745864868E0,-5.145721436E-1
3.610485510E-1,7.232666016E-3,-2.817459106E0,-4.908447266E-1
3.660229170E-1,-2.435302734E-2,-2.889266968E0,-4.568023682E-1
3.709972820E-1,-6.423950195E-2,-2.955215454E0,-4.209289551E-1
3.759716470E-1,-1.085815430E-1,-3.004760742E0,-3.910827637E-1
3.809460120E-1,-1.498718262E-1,-3.022552490E0,-3.562316895E-1
3.859203780E-1,-1.873321533E-1,-3.030792236E0,-3.131713867E-1
3.908947430E-1,-2.142486572E-1,-3.050277710E0,-2.571411133E-1
3.958691080E-1,-2.261199951E-1,-3.079742432E0,-1.893615723E-1
4.008434730E-1,-2.376251221E-1,-3.088531494E0,-7.829284668E-2
4.058178380E-1,-2.550659180E-1,-3.087783813E0,1.972656250E-1
4.107922040E-1,-2.577209473E-1,-3.135406494E0,7.308349609E-1
4.157665690E-1,-2.366790771E-1,-3.201538086E0,1.408233643E0
4.207409340E-1,-2.011871338E-1,-3.207702637E0,1.954895020E0
4.257152990E-1,-1.536254883E-1,-3.175445557E0,2.224380493E0
4.306896650E-1,-9.552001953E-2,-3.154998779E0,2.272811890E0
4.356640300E-1,-4.310607910E-2,-3.157501221E0,2.195281982E0
4.406383950E-1,-4.959106445E-3,-3.224472046E0,2.080902100E0
4.456127600E-1,2.455139160E-2,-3.382522583E0,1.979049683E0
4.505871260E-1,3.776550293E-2,-3.552368164E0,1.871551514E0
4.555614910E-1,2.647399902E-2,-3.651733398E0,1.762435913E0
4.605358560E-1,-9.185791016E-3,-3.663787842E0,1.706054688E0
4.655102210E-1,-6.977844238E-2,-3.610336304E0,1.761932373E0
4.704845870E-1,-1.471252441E-1,-3.533843994E0,1.950958252E0
4.754589520E-1,-2.246093750E-1,-3.448791504E0,2.236572266E0
4.804333170E-1,-2.961273193E-1,-3.340286255E0,2.540725708E0
4.854076820E-1,-3.657684326E-1,-3.189437866E0,2.773986816E0
4.903820470E-1,-4.393005371E-1,-2.984039307E0,2.893051147E0
4.953564130E-1,-5.207824707E-1,-2.736404419E0,2.925292969E0
5.003307780E-1,-6.017913818E-1,-2.516052246E0,2.949905396E0
5.053051430E-1,-6.638183594E-1,-2.397796631E0,3.016479492E0
5.102795080E-1,-6.894683838E-1,-2.389892578E0,3.129272461E0
5.152538740E-1,-7.206268311E-1,-2.199874878E0,3.237380981E0
5.202282390E-1,-7.512359619E-1,-1.928848267E0,3.316406250E0
5.252026040E-1,-7.750091553E-1,-1.595626831E0,3.375579834E0
5.301769690E-1,-7.970733643E-1,-1.282272339E0,3.426727295E0
5.351513350E-1,-8.009948730E-1,-1.047393799E0,3.484802246E0
5.401257000E-1,-7.932281494E-1,-8.776702881E-1,3.549667358E0
5.451000650E-1,-7.825927734E-1,-7.581176758E-1,3.630889893E0
5.500744300E-1,-7.621612549E-1,-7.032470703E-1,3.727111816E0
5.550487960E-1,-7.286529541E-1,-7.100372314E-1,3.827835083E0
5.600231610E-1,-6.864929199E-1,-7.445678711E-1,3.921340942E0
5.649975260E-1,-6.349487305E-1,-7.689208984E-1,3.994445801E0
5.699718910E-1,-5.784759521E-1,-7.679290771E-1,4.047836304E0
5.749462560E-1,-5.220642090E-1,-7.446746826E-1,4.085540771E0
5.799206220E-1,-4.621734619E-1,-7.198486328E-1,4.104721069E0
5.848949870E-1,-4.032440186E-1,-7.024078369E-1,4.094711304E0
5.898693520E-1,-3.509521484E-1,-6.789855957E-1,4.048507690E0
5.948437170E-1,-3.074951172E-1,-6.498107910E-1,3.965011597E0
5.998180830E-1,-2.730102539E-1,-6.124572754E-1,3.851974487E0
6.047924480E-1,-2.480010986E-1,-5.679016113E-1,3.722793579E0
6.097668130E-1,-2.330169678E-1,-5.246124268E-1,3.596267700E0
6.147411780E-1,-2.214202881E-1,-5.005950928E-1,3.480438232E0
6.197155440E-1,-2.125701904E-1,-5.008544922E-1,3.379501343E0
