"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636483904449523E9,"2021-11-09 19:51:44.450 UTC+01:00"
"PAUSE",6.340540599997621E1,1.636483967854653E9,"2021-11-09 19:52:47.855 UTC+01:00"
