"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.076504171E-2,-3.080499768E-1,-2.595190108E-1,-1.033382416E-1
4.077604169E-2,-3.960107267E-1,-3.453649580E-1,-1.108624637E-1
5.078704166E-2,-4.459394515E-1,-3.928998113E-1,-1.271460801E-1
6.079804170E-2,-4.660724401E-1,-3.949626684E-1,-1.524077654E-1
7.080804167E-2,-4.695130289E-1,-3.766018152E-1,-1.875801980E-1
8.081904170E-2,-4.780527055E-1,-3.620055616E-1,-2.298586816E-1
9.083004168E-2,-4.885040522E-1,-3.628998101E-1,-2.758750618E-1
1.008410417E-1,-5.205682516E-1,-3.886888027E-1,-3.113433123E-1
1.108510417E-1,-5.674335361E-1,-4.322832823E-1,-3.238845468E-1
1.208620417E-1,-6.320189238E-1,-4.618994892E-1,-3.353491724E-1
1.308730417E-1,-7.143067718E-1,-4.803788960E-1,-3.450636268E-1
1.408840417E-1,-8.157649636E-1,-5.025531650E-1,-3.611158133E-1
1.508940417E-1,-9.413740635E-1,-5.297536850E-1,-3.724447787E-1
1.609050417E-1,-1.074695110E0,-5.881251097E-1,-3.692519069E-1
1.709160417E-1,-1.196431994E0,-6.828479767E-1,-3.339192569E-1
1.809270417E-1,-1.303571463E0,-7.467550635E-1,-2.744817734E-1
1.909370417E-1,-1.372429848E0,-7.628734708E-1,-1.947483420E-1
2.009480417E-1,-1.394615293E0,-7.365339994E-1,-1.025316045E-1
2.109590417E-1,-1.367155433E0,-6.600194573E-1,-1.577208750E-2
2.209700417E-1,-1.294941425E0,-5.447371006E-1,5.653273687E-2
2.309800417E-1,-1.181234241E0,-4.309113026E-1,1.098865792E-1
2.409910417E-1,-1.021949530E0,-3.512239456E-1,1.336960346E-1
2.510020417E-1,-8.409416676E-1,-3.128080666E-1,1.470404416E-1
2.610130417E-1,-6.481413245E-1,-2.605589926E-1,1.548118144E-1
2.710230417E-1,-4.673050344E-1,-1.129668728E-1,1.543920636E-1
2.810340417E-1,-3.351494074E-1,1.565548778E-1,1.510202438E-1
2.910450417E-1,-2.628873885E-1,5.139917135E-1,1.235815436E-1
3.010560417E-1,-2.691929638E-1,8.872403502E-1,8.953862637E-2
3.110660417E-1,-3.516860902E-1,1.223831654E0,5.131261796E-2
3.210770417E-1,-4.750333130E-1,1.515127897E0,3.449342400E-2
3.310880417E-1,-5.969888568E-1,1.797256947E0,7.545463741E-2
3.410990417E-1,-6.945681572E-1,2.095937490E0,1.776467860E-1
3.511090417E-1,-7.621624470E-1,2.356676817E0,3.250651658E-1
3.611200417E-1,-8.018398285E-1,2.543905258E0,5.157150030E-1
3.711310417E-1,-8.195991516E-1,2.700812578E0,7.398139834E-1
3.811420417E-1,-7.957270741E-1,2.692616224E0,8.471103311E-1
3.911520417E-1,-6.169180274E-1,2.529402494E0,6.736928821E-1
4.011630417E-1,-2.137138397E-1,2.552428722E0,1.880292743E-1
4.111740417E-1,2.285093814E-1,2.770300627E0,-4.677928984E-1
4.211850417E-1,4.617711306E-1,2.844793320E0,-9.272372127E-1
4.311950417E-1,4.682991803E-1,2.669986486E0,-1.232419491E0
4.412060417E-1,2.617878020E-1,2.255155087E0,-1.505279541E0
4.512170417E-1,-5.434154347E-2,1.644375443E0,-1.774923921E0
4.612280417E-1,-3.374922872E-1,8.266504407E-1,-1.998222470E0
4.712380417E-1,-5.301732421E-1,1.292638659E0,-2.154129028E0
4.812490417E-1,-7.097027898E-1,1.445008993E0,-2.248694420E0
4.912600417E-1,-8.201553822E-1,1.584807873E0,-2.285130024E0
5.012710417E-1,-8.356257081E-1,1.162654757E0,-2.232225180E0
