Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.011387981,-0.71596247,1.190199971,-0.946824968
0.02841237,-0.687912524,1.044862509,-1.119112492
0.04543668,-0.719675005,0.793099999,-1.241349936
0.062461223,-0.758724988,0.585474968,-1.244925022
0.079485517,-0.819774985,0.453474999,-1.093400002
0.096509882,-0.839299977,0.453474999,-0.928537488
0.113534409,-0.769725025,0.479187489,-0.827199996
0.130558832,-0.674437523,0.435187489,-0.750199974
0.147583365,-0.568149984,0.383899987,-0.720912516
0.164607661,-0.475199997,0.484137505,-0.752674997
0.181632015,-0.415387511,0.551237524,-0.758724988
0.198656534,-0.387337506,0.550000012,-0.701250017
0.215680914,-0.268812507,0.458424985,-0.636487484
0.232705238,-0.1563375,0.299612492,-0.615724981
0.249729795,-0.1563375,0.089512497,-0.570625007
0.266754193,-0.2138125,-0.0144375,-0.55962497
0.283778521,-0.263862491,-0.137775004,-0.570625007
0.300803084,-0.265100002,-0.165824994,-0.574199975
0.317827445,-0.284624994,-0.2490125,-0.629199982
0.334851781,-0.353100002,-0.333299995,-0.700012505
0.351876334,-0.339625001,-0.402875006,-0.675674975
0.368900703,-0.241862506,-0.542162478,-0.594962478
0.385925269,-0.085524999,-0.533637524,-0.575437486
0.402949565,0.042762499,-0.643637478,-0.436149985
0.419973914,0.1918125,-0.636212468,-0.233337492
0.436998429,0.458149999,-0.478637487,-0.042762499
0.454022827,0.868587494,-0.406587511,0.114812501
0.471047107,1.25592494,-0.532400012,0.25643751
0.488071651,1.467262506,-0.779212475,0.4824875
0.505096018,1.53807497,-0.913550019,0.79035002
0.522120533,1.639412522,-0.86954999,1.12873745
0.539144899,1.771412492,-0.746212483,1.469599962
0.556169203,1.798362494,-0.670449972,1.732362509
0.57319373,1.692075014,-0.711974978,1.880174994
0.590218045,1.521024942,-0.752262473,1.943699956
0.607242434,1.395074964,-0.82555002,1.856937528
0.624267,1.28026247,-1.030837536,1.69441247
0.64129136,1.296212435,-1.236124992,1.665125012
0.658315684,1.369500041,-1.01502502,1.803174973
0.675340213,1.528312445,-0.931837499,1.930225015
0.69236461,1.541787505,-0.879312515,1.917987466
0.709389139,1.497787476,-1.062600017,1.859412432
0.726413493,1.424499989,-1.281362534,1.810462475
0.743437899,1.367025018,-1.452412486,1.79588747
0.760462433,1.364549994,-1.493937492,1.723837495
0.777486836,1.393975019,-1.506037474,1.580837488
0.794511131,1.406075001,-1.50493753,1.384075046
0.811535778,1.354787469,-1.298412442,1.193500042
0.828560084,1.23021245,-1.085837483,1.076212525
0.845584616,1.072637439,-0.830500007,0.938162506
0.86260892,0.823350012,-0.688737512,0.76601249
0.879633339,0.524150014,-0.542162478,0.552200019
0.896657883,0.185625002,-0.358875006,0.323675007
0.913682289,-0.180812493,-0.132825002,0.0048125
0.930706565,-0.531437516,0.072324999,-0.355574995
0.947731114,-0.950537503,0.420475006,-0.768487513
0.964755493,-1.247400045,1.050912499,-1.080062509
0.981780034,-0.116049998,2.005162477,-0.292050004
0.998804343,-1.301162481,2.020974874,-0.030524999
1.015828728,-1.154587507,0.012512499,-1.008012533
1.032853267,-1.087350011,0.328900009,-0.850300014
1.049877673,-1.404974937,0.557425022,-1.138637543
1.066902169,-1.524737477,0.398612499,-1.166824937
1.083926555,-1.533262491,0.585474968,-1.09958744
1.100950839,-1.478262544,0.694237471,-1.020112514
1.117975357,-1.466024995,0.917812467,-0.915062487
1.134999717,-1.34997499,1.285487533,-0.909012497
1.152024256,-1.281637549,1.601874948,-0.959062517
1.169048551,-1.316974998,1.521299958,-1.054350019
1.186072928,-1.307212472,1.141387463,-1.128875017
1.203097486,-1.142349958,0.675812483,-1.069062471
1.220121781,-0.989587486,0.389950007,-0.874774993
1.237146156,-0.931012511,0.393662512,-0.768487513
1.254170693,-0.921249986,0.468187511,-0.813724995
1.27119512,-0.95411247,0.411949992,-0.990824997
1.288219426,-0.984775007,0.2226125,-1.213162541
1.305243992,-1.016537547,0.133375004,-1.332924962
1.322268395,-1.034824967,0.173799992,-1.222924948
1.339292933,-1.064112544,0.376612485,-0.983537495
1.356317327,-1.056825042,0.536662519,-0.797774971
1.373341607,-0.965112507,0.559762478,-0.730674982
1.390366113,-0.783200026,0.678287506,-0.806299985
1.407390504,-0.657249987,0.813862503,-0.796537519
1.4244148,-0.586437523,0.865287483,-0.675674975
1.441439357,-0.566912472,0.856625021,-0.580387473
1.458463732,-0.496100009,0.601287484,-0.525387526
1.475488269,-0.348149985,0.36066249,-0.422812492
1.492512644,-0.288337499,0.272662491,-0.461862505
1.509536944,-0.306625009,0.150562495,-0.588912487
1.526561538,-0.33357501,-0.0204875,-0.686675012
1.543585857,-0.347050011,-0.141487494,-0.819774985
1.560610391,-0.318862498,-0.208587498,-0.91148752
1.577634795,-0.329862505,-0.223299995,-0.937062502
1.594659336,-0.320100009,-0.272112489,-0.960299969
1.611683669,-0.270049989,-0.402875006,-0.965250015
1.628708049,-0.255337507,-0.587400019,-0.807537496
1.645732574,-0.1783375,-0.89526248,-0.723249972
1.66275697,-0.041524999,-0.990549982,-0.731774986
1.679781519,0.2578125,-0.823212504,-0.686675012
1.696805858,0.689012468,-0.655737519,-0.458149999
1.713830249,1.188687444,-0.786499977,-0.130762503
1.730854798,1.621124983,-0.98931247,0.152624995
1.747879197,1.903412461,-1.006362438,0.488674998
1.764903502,2.057275057,-0.966075003,0.961399972
1.781928116,2.062225103,-1.098075032,1.474550009
1.798952406,1.854462504,-1.273937464,1.77017498
1.815976833,1.540549994,-1.446225047,1.652887464
1.833001327,1.407312512,-1.634325027,1.370737433
1.850025871,1.298687458,-2.022900105,1.131212473
1.867050156,1.062875032,-2.422337532,0.924825013
1.884074521,0.719537497,-2.191474915,0.908874989
1.901099092,0.491012484,-1.43522501,1.321787477
1.918123481,0.450724989,-0.906262517,2.02193737
1.935147805,0.224675,-0.897737503,2.035274982
1.95217233,-0.101475,-1.302124977,1.84593749
1.969196747,-0.248050004,-1.679562449,1.742125034
1.986221275,-0.355574995,-1.790799975,1.668837547
2.003245666,-0.398337483,-1.707749963,1.607650042
2.020270183,-0.422812492,-1.727275014,1.497787476
2.037294556,-0.455812484,-1.921424985,1.302262545
2.054318867,-0.478912503,-2.090137482,1.051874995
2.071343425,-0.531437516,-2.113237381,0.819774985
2.088367799,-0.608437479,-1.967900038,0.621774972
2.105392322,-0.643912494,-1.759037495,0.417724997
2.122416607,-0.678149998,-1.589224935,0.192912504
2.139441006,-0.730674982,-1.449937463,-0.094187498
2.156465514,-0.802725017,-1.354650021,-0.441100001
2.173489915,-0.887012482,-1.286175013,-0.854012489
2.190514456,-0.898012519,-1.272699952,-1.248637438
2.207538851,-0.753912509,-1.393700004,-1.434399962
2.224563141,-0.402049989,-1.512225032,-1.043349981
2.241587675,0.305387497,-1.355887532,0.0463375
2.258612039,0.648724973,-0.82555002,0.943112493
2.275636574,0.635249972,-0.168300003,1.121449947
2.292660973,0.513012469,0.012512499,0.99068749
2.309685504,0.203912497,-0.129250005,0.839299977
2.32670989,-0.860199988,-0.478637487,0.60224998
2.3437342,-1.957175016,-0.874499977,0.037812501
2.360758757,-1.546737432,-1.945899963,-0.37152499
2.377783131,0.208862498,-1.647799969,0.106287502
2.39480746,0.373724997,-0.536112487,0.321200013
2.411832107,-0.207762495,-0.340587497,0.150150001
2.428856397,-0.880962491,-0.434637487,-0.251762509
2.44588094,-1.560212493,-1.045549989,-0.552337468
2.462905309,-1.676262498,-1.258124948,-0.762437522
2.479929861,-1.236400008,-1.402225018,-0.872299969
2.496954231,-0.939537466,-0.539687514,-0.733150005
2.513978765,-0.801487505,0.337424994,-0.540099978
2.531003125,-0.814962506,0.653812468,-0.592625022
2.54802745,-0.806437492,0.540237486,-0.63538748
2.565052011,-0.792962492,0.807812512,-0.543675005
2.582076349,-0.780725002,1.016674995,-0.463099986
2.599100876,-0.645150006,0.91286248,-0.450862497
2.616125175,-0.605962515,0.515762508,-0.532674968
2.633149784,-0.684199989,-0.043724999,-0.648724973
2.650174075,-0.736724973,-0.440824986,-0.719675005
2.667198464,-0.725724995,-0.529924989,-0.723249972
2.684223015,-0.657387495,-0.586162508,-0.713487506
2.701247393,-0.615862489,-0.735212505,-0.811249971
2.718271718,-0.682962477,-0.913550019,-1.003062487
2.735296316,-0.758724988,-0.997837484,-1.109349966
2.752320584,-0.72943747,-1.051599979,-1.094774961
2.769345142,-0.665912509,-1.107837439,-0.983537495
2.786369531,-0.603625,-1.226362467,-0.753912509
2.803394077,-0.48386249,-1.215362549,-0.551100016
2.82041841,-0.326287508,-1.010074973,-0.455812484
2.837443057,-0.216287494,-0.705924988,-0.344574988
2.854467423,-0.155237496,-0.616687477,-0.261525005
2.871491751,-0.048950002,-0.617924988,-0.195525006
2.888516285,0.098862499,-0.729162514,-0.168712497
2.905540668,0.211337492,-0.906262517,-0.095287502
2.922565189,0.454437494,-1.195837498,0.020762499
2.939589606,0.747587502,-1.664987445,0.177100003
2.956614134,1.055449963,-2.020425081,0.559487522
2.973638425,1.503837466,-2.301475048,1.067687511
2.990662814,1.919224977,-2.411337376,1.415837526
3.007687341,2.067037582,-2.332000017,1.589362502
3.024711713,1.836174965,-2.016712427,1.552787542
3.041736254,1.496549964,-1.690562487,1.41831255
3.05876062,1.264449954,-1.542750001,1.403737545
3.075784944,1.161737442,-1.415699959,1.514837503
3.092809483,1.147162437,-1.421749949,1.568599939
3.109833887,1.07387495,-1.625800014,1.641887546
3.126858411,0.807537496,-1.658800006,1.749412537
3.14388282,0.566775024,-1.719849944,1.712837458
3.160907342,0.368912488,-2.039949894,1.674887538
3.17793168,0.207625002,-2.366237402,1.666362524
3.194956285,0.019524999,-2.572624922,1.564887524
3.211980669,-0.190712497,-2.547049999,1.451312542
3.229004974,-0.392287493,-2.48476243,1.338974953
3.246029517,-0.557150006,-2.538387537,1.167925
3.263053877,-0.648724973,-2.654574871,0.934587479
3.280078401,-0.649962485,-2.693624973,0.720775008
3.29710278,-0.599912524,-2.597100019,0.511775017
3.314127336,-0.552337468,-2.434575081,0.285862505
3.331151661,-0.574199975,-2.214712381,0.063524999
3.348176269,-0.670724988,-1.95085001,-0.152762502
3.365200593,-0.857725024,-1.62332499,-0.366575003
3.382224996,-0.964012504,-1.372937441,-0.516862512
3.399249535,-0.772199988,-1.342412472,-0.579150021
3.416273915,-0.366575003,-1.335124969,-0.310337484
3.433298442,-0.00495,-1.017362475,0.524012506
3.450322832,0.350625008,-0.711974978,1.194737434
3.467347396,0.398200005,-0.413874984,1.342550039
3.484371779,0.244337499,-0.275824994,1.258262515
3.501396298,0.037812501,-0.451824993,1.133687496
3.518420623,-0.375099987,-0.799974978,1.009112477
3.535445213,-0.988487482,-1.237362504,0.838062525
3.552469526,-1.572450042,-1.409649968,0.808775008
3.569493921,-1.271875024,-2.115712404,0.982162476
3.586518483,0.728062511,-2.426049948,1.375550032
3.603542881,0.290674985,-0.631399989,0.695062518
3.620567429,-0.356812507,0.0320375,-0.008662499
3.637591808,-1.039775014,0.110275,-0.461862505
3.654616356,-1.64697504,-0.233062506,-0.757487476
3.671640759,-1.549212456,-0.200062499,-0.713487506
3.68866505,-1.273112535,-0.225775003,-0.608437479
3.705689644,-0.678149998,-0.434637487,-0.365337491
3.722713968,-0.441100001,0.006325,-0.358049989
3.739738502,-0.488674998,-0.118249998,-0.521674991
3.756762866,-0.573099971,-0.319824994,-0.599912524
3.773787372,-0.673200011,-0.230587497,-0.525387526
3.790811732,-1.150874972,0.402187496,-0.347050011
3.807836266,-1.266924977,0.743049979,-0.248050004
3.824860651,-0.907774985,0.569525003,-0.275000006
3.841885158,-0.674437523,0.135849997,-0.408100009
3.858909506,-0.713487506,-0.1475375,-0.455812484
3.875934052,-0.784437478,-0.291774988,-0.340862513
3.892958362,-0.637862504,-0.163487494,-0.168712497
3.909982971,-0.464337498,-0.0070125,-0.013475
3.927007275,-0.481387496,0.000275,-0.022
3.94403167,-0.547387481,-0.106012501,-0.062424999
3.961056203,-0.597437501,-0.258774996,-0.107524999
3.978080841,-0.564437509,-0.391874999,-0.151525006
3.995105199,-0.433812499,-0.496924996,-0.177237496
4.012129788,-0.332337499,-0.577637494,-0.229762495
4.029154084,-0.292050004,-0.634975016,-0.298099995
4.046178497,-0.298099995,-0.57516247,-0.424050003
4.063203032,-0.353100002,-0.54339999,-0.580387473
4.08022741,-0.441100001,-0.558112502,-0.768487513
4.097251955,-0.510675013,-0.587400019,-0.934724987
4.114276342,-0.553437471,-0.648450017,-0.905300021
4.131300866,-0.49733749,-0.99536252,-0.740437508
