"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.651208353E-3,9.744735718E-2,-9.328152008E0,3.523073730E0
2.169520833E-2,-5.505551147E-1,-8.701704712E0,3.307821350E0
3.171720833E-2,-4.947212219E-1,-8.561895447E0,3.635489960E0
4.174020834E-2,-3.487747192E-2,-8.846453705E0,4.209246826E0
5.176220834E-2,4.665797424E-1,-9.165140991E0,4.547393646E0
6.178420834E-2,6.840774536E-1,-9.039103088E0,4.518354034E0
7.180720835E-2,8.578660583E-1,-8.782536621E0,4.387226715E0
8.182920836E-2,1.204694824E0,-8.794960785E0,4.410278778E0
9.185120833E-2,1.564995575E0,-9.093589783E0,4.475842438E0
1.018732083E-1,1.795366516E0,-9.609566803E0,4.468956757E0
1.118962083E-1,1.722767487E0,-1.006297394E1,3.853436737E0
1.219182083E-1,7.042854309E-1,-9.533225555E0,3.303330688E0
1.319402083E-1,4.569996643E-1,-9.633217621E0,3.413651276E0
1.419622083E-1,4.417314148E-1,-9.731563110E0,3.773353271E0
1.519852083E-1,1.463955688E-1,-9.476493530E0,4.019740906E0
1.620072083E-1,1.968406677E-1,-9.272467804E0,4.252506866E0
1.720292083E-1,5.319937134E-1,-9.394763489E0,4.358935547E0
1.820512083E-1,7.529342651E-1,-9.548493805E0,4.039948883E0
1.920742083E-1,7.878117371E-1,-9.455088043E0,3.539389801E0
2.020962083E-1,6.965016174E-1,-9.264833679E0,3.274590454E0
2.121182084E-1,6.637197876E-1,-9.200168152E0,3.342998199E0
2.221402084E-1,4.381388855E-1,-8.928034058E0,2.889291687E0
2.321632083E-1,-7.259902954E-2,-8.236322479E0,2.741399231E0
2.421852083E-1,-6.391708374E-2,-8.255332947E0,2.815046082E0
2.522072083E-1,-1.305285645E-1,-8.541537781E0,2.868185577E0
2.622292083E-1,-5.010081482E-1,-8.704099731E0,2.836900635E0
2.722522083E-1,-8.511300659E-1,-8.696764984E0,2.642305298E0
2.822742084E-1,-9.129515076E-1,-8.600215759E0,2.600542145E0
2.922962084E-1,-7.045848083E-1,-8.493038635E0,2.877615967E0
3.023182084E-1,-4.252656555E-1,-8.443491669E0,3.334615631E0
3.123412083E-1,-1.206491089E-1,-8.459807739E0,3.602259064E0
3.223632083E-1,2.405497742E-1,-8.519084473E0,3.572321320E0
3.323852083E-1,5.333409119E-1,-8.507259064E0,3.552861786E0
3.424072083E-1,9.598040771E-1,-8.826844482E0,3.711082764E0
3.524302084E-1,9.229806519E-1,-9.076375580E0,3.669768677E0
3.624522084E-1,3.718267822E-1,-9.323661346E0,3.565435638E0
3.724742083E-1,7.289840698E-2,-9.802216187E0,3.777095490E0
3.824962083E-1,2.688409424E-1,-1.031759445E1,4.184548187E0
3.925192083E-1,4.135899353E-1,-1.050470535E1,4.424499207E0
4.025412083E-1,4.405339050E-1,-1.037088364E1,4.338428192E0
4.125632083E-1,5.511538696E-1,-1.020083725E1,4.218078461E0
4.225862084E-1,7.291337585E-1,-1.015563126E1,4.139791260E0
4.326082084E-1,8.177494812E-1,-1.011880783E1,3.927083588E0
4.426302083E-1,7.222480774E-1,-9.976004791E0,3.638184357E0
4.526522083E-1,5.396278381E-1,-9.746382294E0,3.334166565E0
4.626752083E-1,3.462300110E-1,-9.377100220E0,2.996169434E0
4.726972083E-1,1.977388000E-1,-8.903036041E0,2.803220673E0
4.827192083E-1,1.827699280E-1,-8.522527313E0,2.903811493E0
4.927412083E-1,2.170486450E-1,-8.322842560E0,3.125051422E0
5.027632500E-1,-2.215393066E-2,-8.102800140E0,3.304977264E0
5.127862500E-1,-1.175056458E-1,-8.196355591E0,3.460354156E0
5.228082500E-1,-2.194436646E-1,-8.514743500E0,3.623963928E0
5.328302500E-1,-2.285746765E-1,-8.875193939E0,3.838916931E0
5.428532500E-1,2.050735474E-2,-9.296268311E0,3.986659698E0
5.528752500E-1,-1.451980591E-1,-9.428892517E0,3.557951202E0
5.628972500E-1,-6.313870239E-1,-9.194330292E0,3.155288544E0
5.729192500E-1,-7.226971436E-1,-9.119934998E0,3.066074066E0
5.829422500E-1,-7.420069885E-1,-9.086554413E0,3.247347107E0
5.929642500E-1,-7.828720093E-1,-9.038204956E0,3.494034119E0
6.029862500E-1,-6.460565186E-1,-9.082662506E0,3.810176697E0
6.130082500E-1,-3.998185730E-1,-9.088051300E0,4.011508026E0
6.230312500E-1,-2.959346008E-1,-9.031019897E0,3.911366272E0
6.330532500E-1,-4.867877197E-1,-8.869206390E0,3.682342529E0
6.430752500E-1,-5.813909912E-1,-8.688083038E0,3.581302643E0
6.530972500E-1,-4.305047607E-1,-8.585246887E0,3.380719757E0
6.631202500E-1,-3.966751099E-1,-8.449329529E0,3.004102936E0
6.731422500E-1,-5.695655823E-1,-8.312064972E0,2.594255219E0
