"event","experiment time","system time","system time text"
"START",0.000000000E0,1636487713.429,"2021-11-09 20:55:13.429 UTC+01:00"
"PAUSE",3.004800087E1,1636487743.477,"2021-11-09 20:55:43.477 UTC+01:00"
