"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636496638639327E9,"2021-11-09 23:23:58.639 UTC+01:00"
"PAUSE",1.680092062499898E1,1.636496655432921E9,"2021-11-09 23:24:15.433 UTC+01:00"
