"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636389953886341E9,"2021-11-08 17:45:53.886 UTC+01:00"
"PAUSE",8.112113404166303E1,1.636390035005723E9,"2021-11-08 17:47:15.006 UTC+01:00"
