"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636298830493022E9,"2021-11-07 16:27:10.493 UTC+01:00"
"PAUSE",1.898378199999570E1,1.636298849476295E9,"2021-11-07 16:27:29.476 UTC+01:00"
