"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636494526446088E9,"2021-11-09 22:48:46.446 UTC+01:00"
"PAUSE",3.921487970833550E1,1.636494565661350E9,"2021-11-09 22:49:25.661 UTC+01:00"
