Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.009980949,-0.014356935,-3.207877874,-6.69840765
0.02684173,0.404686123,-2.690729141,-6.607480526
0.043702564,0.512363136,-3.868596077,-6.123831272
0.060562564,0.500399053,-5.55882597,-4.464707851
0.077422564,1.101296663,-7.196413994,-1.862214208
0.094283397,1.71924305,-8.240283012,-0.193519533
0.11114423,1.848455548,-7.964809418,-1.555932879
0.12800423,1.046261668,-8.012665749,-2.393719912
0.14486423,-1.560718536,-7.847560883,-3.777668715
0.161725011,-3.574278831,-7.383054256,-6.569195271
0.178585845,-4.510470867,-7.117451191,-7.749455452
0.195445897,-3.16719985,-7.074379921,-7.826025486
0.212305845,-1.690230131,-6.643373013,-6.408577442
0.229166678,2.267498493,-7.849953651,-6.77737093
0.246027511,5.710172176,-13.55264854,-5.424828053
0.262887511,7.735397339,-23.99343109,-2.827120066
0.279747511,-0.449850649,-21.66641045,-0.892821968
0.296608345,2.705385208,-12.60718441,1.350449324
0.313469178,4.819443703,-7.466803074,-3.389732361
0.330329178,5.413163185,-7.940881252,-7.387839794
0.347189178,4.115654945,-10.4165554,-7.589136124
0.364049959,-0.105284199,-14.01954746,-4.572384834
0.380910793,-0.390030086,-13.12881947,3.431008577
0.397770793,-0.538385093,-9.626325607,2.803789854
0.414630793,-0.440279365,-5.240281582,-2.501396894
0.431491626,0.984048307,-2.44396925,-5.853143215
0.448352459,-0.720538735,-2.384148598,-6.758228302
0.465212459,-2.396411896,-3.863810301,-5.422435284
0.482072459,-3.217449188,-4.816751957,-4.435994148
0.498933241,-3.679563046,-5.252245903,-3.432803154
0.515794126,-3.792025566,-6.638587475,-2.9491539
0.532654126,-2.575873613,-8.379066467,-3.064009428
0.549514126,-1.39561379,-10.45244789,-2.726621389
0.566374907,0.230010077,-12.0035944,-1.508076429
0.583235741,2.145165443,-11.90788174,1.056132078
0.600095741,3.543471336,-11.56092262,-0.236590341
0.616955741,4.125226021,-10.35643578,-3.995415688
0.633816574,4.146761417,-9.554540634,-5.826822281
0.650677407,3.916751623,-9.401400566,-6.410970211
0.667537407,4.055834293,-10.54576778,-5.592325687
0.684397407,3.50757885,-11.10598755,-4.641777039
0.701258241,2.111665964,-10.31097221,-3.530908823
0.718119074,-1.398006678,-8.596813202,-2.609373093
0.734979074,-4.165605068,-7.85234642,0.256331116
0.751839074,-1.326221943,-7.002595425,0.828514814
0.768699855,2.305783749,-10.35165024,-6.26979351
0.785560689,3.727718592,-20.40449524,-14.74965763
0.802420741,3.804288864,-16.6722908,-3.713062525
0.819280741,4.307080746,-6.420541286,-3.207877874
0.836141522,7.251748085,-9.69811058,-8.395816803
0.853002355,7.697112083,-12.0227375,-7.253841877
0.869862355,4.206582069,-14.29980755,-4.749454021
0.886722355,1.357627749,-13.0331068,-4.900500774
0.903583189,0.744766057,-10.96959591,-4.749454021
0.920444022,1.125224829,-8.857930183,-6.703193665
0.937304022,1.505982757,-6.542874336,-8.817252159
0.954164022,1.841277003,-4.665705204,-9.197710991
0.971024855,0.557826757,-3.171985626,-7.948059559
0.987885689,-8.525327682,-0.674775958,-4.450351238
1.004745689,-7.756633759,0.495912492,-2.429612398
1.021605689,-5.281258583,-1.381256819,-0.777667344
1.038466522,0.261116773,-1.744965911,5.087738991
1.055327355,1.805384636,-3.411267757,6.184250355
1.072187355,3.806681633,-4.658526421,3.220440149
1.089047355,4.750051975,-6.102295876,-2.982653379
1.105908657,5.303092957,-10.24397278,-6.899405003
1.122769022,9.83509922,-20.41406822,-6.372684956
1.139629022,3.89043045,-19.2696991,-5.76460886
1.156489022,0.718445003,-12.82253838,0.261116773
1.173349803,0.043369912,-7.993523121,-0.622133911
1.190210689,0.308973223,-5.939583778,-2.898904562
1.207070689,-0.962213814,-6.52133894,-4.268496513
1.223930689,-2.927917719,-7.514659405,-5.472684383
1.24079147,-3.253341436,-8.649456024,-5.869893074
1.257652303,-3.428316593,-10.33011436,-6.382256031
1.274512355,-3.356531858,-11.71645641,-6.542874336
1.291372355,-2.288734913,-11.92463207,-6.291328907
1.308233136,-1.795514345,-11.99163055,-5.391328335
1.32509397,-1.579861164,-12.52792168,-4.651348114
1.341954022,-2.125723839,-13.07857037,-5.333900928
1.358814491,-0.998106122,-12.45374489,-4.759324074
1.375674803,0.105583303,-11.2256279,-4.929214478
1.392535636,0.043369912,-11.244771,-4.603491783
1.409395636,0.500399053,-11.51545906,-3.609872103
1.426255636,4.326223373,-14.23490238,1.527817249
1.44311647,7.768897057,-18.61615944,2.909074068
1.459977303,7.587042332,-22.39652061,-3.066402197
1.476837303,8.336295128,-17.89083672,-4.742275238
1.493697303,9.624530792,-10.14826012,-3.24616313
1.510558136,9.65803051,-8.103592873,-5.939583778
1.52741897,10.85264683,-8.151748657,-6.830013275
1.54427897,11.68564892,-9.399007797,-5.453541756
1.56113897,8.606983185,-11.14187908,-2.070688963
1.577999803,3.569792271,-9.724431038,-3.030509949
1.594860636,2.018345833,-6.200401783,-4.526921272
1.611720636,1.89391911,-5.479863167,-5.096712112
1.628580636,2.475674152,-5.391328335,-4.62502718
1.64544147,2.724527597,-5.604289532,-4.189533234
1.662302303,1.776670814,-6.355935097,-4.359423637
1.679162303,0.318544507,-7.531409264,-4.680061817
1.696022303,-1.00049901,-8.558527946,-4.881358147
1.712883136,-1.721336842,-9.226425171,-4.72313261
1.72974397,-1.197009563,-9.41336441,-4.213461399
1.74660397,-0.253639191,-9.279366493,-4.93878603
1.76346397,0.701695263,-8.798110008,-5.213960648
1.780324803,1.216451168,-8.292924881,-5.099104881
1.797185636,1.527518153,-7.907381535,-4.713561535
1.814045689,1.043868899,-8.113163948,-4.347459793
1.830905689,0.670588553,-8.123034477,-3.547658682
1.84776647,1.752742529,-8.651848793,-2.063510418
1.864627303,4.558626175,-11.89831066,-0.191126704
1.881487355,13.57717514,-17.42393684,0.41934216
1.898347355,14.86511135,-18.14208221,-0.667597532
1.915208136,10.5723877,-17.19422531,-1.893320918
1.93206897,6.306283951,-16.01157188,-1.689931035
1.948929022,0.572183728,-14.91027641,1.295414329
1.965789022,-6.703193665,-15.75045586,6.615257263
1.982649803,-4.886143684,-11.94377422,5.02552557
1.999510689,-4.182354927,-9.521040916,-0.212662116
2.016370689,-1.21854496,-7.308876991,-1.960619092
2.033230689,0.862014353,-5.975476265,0.364307255
2.050091522,4.094119549,-5.326722145,1.175773263
2.066952355,6.026024818,-5.644967556,-2.336292267
2.083812355,5.669494152,-6.495018005,-5.242674351
2.100672355,4.366901398,-7.071987152,-6.830013275
2.117533189,2.71974206,-7.069594383,-6.830013275
2.134394022,1.218844056,-7.234699249,-4.835894585
2.151254022,0.86680001,-7.907381535,-3.030509949
2.168114022,0.344865561,-8.695218086,-2.467897415
2.184974855,-0.0526421,-9.090034485,-2.171187401
2.201835689,-0.811465979,-9.69093132,-1.852642894
2.218695689,-1.500898004,-10.43569756,-1.919641972
2.235555689,-1.199402332,-11.22084236,-1.890928149
2.252416522,-2.365305185,-10.60080242,-0.423529595
2.269277355,-3.104986429,-11.35484028,-1.488933921
2.286137355,-4.065106392,-11.97009563,-5.25942421
2.302997355,-4.273282051,-10.88315582,-6.822834492
