Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.009056571,-3.782454491,-12.2048912,-4.009772778
0.025916987,-2.59740901,-11.54656601,-3.317947626
0.042778133,-1.654038668,-10.80179977,-2.970689297
0.059639331,-0.849751115,-9.600004196,-2.645265341
0.076499748,-0.565005243,-8.690432549,-2.164009094
0.093360112,-0.794716239,-7.632206917,-2.180758715
0.11022131,-1.014855862,-6.164509296,-2.254936218
0.127082508,-0.574576557,-5.063212872,-1.960619092
0.143942925,-0.375673145,-4.665705204,-2.573480844
0.160803289,0.318544507,-4.064807415,-4.242175579
0.177664487,1.460519075,-3.243770123,-3.65563488
0.194525685,2.14995122,-3.042474031,-2.247757673
0.211386102,1.513161182,-2.807977438,-1.606182218
0.228246466,-0.677467883,-3.516551971,-2.080260277
0.245107612,-2.082653046,-4.816751957,-3.691527128
0.26196881,-2.537588358,-6.664908409,-5.285745144
0.278829227,-2.781656265,-8.984749794,-7.024130821
0.295689643,-3.191128016,-10.46919727,-7.083951473
0.312550789,-3.674777269,-10.17697334,-6.016154289
0.329411987,-3.370888948,-8.958429337,-5.88694191
0.346272404,-3.215056419,-9.226425171,-6.497410774
0.363132768,-3.183949709,-9.56411171,-8.003094673
0.379993966,-3.59102869,-9.638289452,-9.238389015
0.396855164,-3.842274904,-9.334401131,-9.20010376
0.413715581,-3.547957659,-10.46201897,-7.167700291
0.430575998,-3.44985199,-11.16102219,-0.847358346
0.447437143,-3.909274101,-15.50160217,2.293819666
0.464298341,1.67587316,-14.19422436,0.460020155
0.481158758,4.706981182,-9.255437851,-0.753739119
0.498019123,5.437091351,-7.837989807,-3.016152859
0.514880268,6.646064758,-12.11157131,-5.838786125
0.531741518,8.805587769,-17.32822418,-10.2774725
0.548601935,5.463412285,-19.91875267,-10.20568752
0.5654623,0.19411774,-15.76002693,-3.727419376
0.582323446,-0.38285163,-12.96850014,-0.579063058
0.599184643,3.725325823,-11.86959648,-0.674775958
0.61604506,5.114060402,-12.28864002,-2.369791746
0.632905477,3.675076485,-11.29980564,-4.500600338
0.649766623,2.224128723,-9.221639633,-5.451148987
0.666627821,1.132403374,-7.514659405,-5.247459888
0.683488237,0.368793786,-6.79172802,-4.306781769
0.700348602,0.163011044,-6.360720634,-3.576372623
0.7172098,0.019441685,-6.26979351,-3.030509949
0.734070998,0.225224435,-6.588337898,-2.659622431
0.750931414,0.471685171,-7.136593342,-2.190330029
0.767791779,0.155832574,-7.524230957,-2.240579367
0.784652977,0.165403858,-7.744669437,-2.47507596
0.801514175,0.253938317,-8.314460754,-2.702693224
0.818374591,0.594018221,-8.824430466,-3.337090254
0.835234956,1.398305774,-8.728717804,-3.571586847
0.852096154,1.572981834,-8.975178719,-4.122235298
0.868957352,1.683051586,-9.140283585,-4.598706245
0.885817768,1.743171334,-9.420542717,-5.123033047
0.902678133,2.224128723,-9.358329773,-5.312365532
0.919539331,1.917847395,-9.439684868,-5.867500305
0.936400529,1.403091431,-9.458827972,-6.068796635
0.953260946,0.280259341,-9.530612946,-5.745466232
0.97012131,-0.086141616,-9.221639633,-5.719145298
0.986982456,0.287437826,-8.424530029,-5.874977589
1.003843706,-0.114855483,-8.560921669,-5.867500305
1.020704123,-1.364507079,-9.25783062,-5.053641319
1.037564487,-2.97577405,-9.863513947,-3.100200891
1.054425633,-4.251746655,-10.92891788,-1.158425212
1.071286883,-3.126521826,-13.34447289,-0.085842513
1.0881473,0.462113887,-17.05274963,-0.373280346
1.105007664,3.119642496,-17.11286926,-2.424826622
1.12186881,1.707278967,-16.30588913,-2.242972136
1.13873006,-0.658325315,-14.01715469,-0.46420759
1.155590477,-0.933499932,-11.15862942,0.802193821
1.172450841,-2.908775091,-9.659825325,0.89342016
1.189311987,-3.741776466,-9.59282589,0.625124931
1.206173237,-3.382853031,-9.339186668,1.120738268
1.223033654,-1.6926229,-9.348757744,0.292223454
1.239894018,0.261116773,-8.714361191,-0.962213814
1.256755216,1.264307618,-8.424530029,-1.146461129
1.273616414,1.34087801,-8.079665184,-1.972583175
1.290476831,0.404686123,-7.692027569,-3.0448668
1.307337196,0.021834506,-7.115057945,-3.803989887
1.324198393,-0.189032987,-6.408577442,-3.547658682
1.341059591,-0.363709033,-6.276971817,-3.258127213
1.357920008,-0.742074132,-6.614659309,-2.989831924
1.374780373,-0.947856844,-6.987939358,-3.100200891
1.391641571,-0.840179861,-7.332805157,-3.926023722
1.408502768,-0.909571707,-7.524230957,-5.393721104
1.425363185,-1.977368832,-7.756633759,-7.270591736
1.44222355,-3.65563488,-7.809275627,-7.646564007
1.459084748,-5.118546963,-7.483552933,-6.50698185
1.475945946,-6.588337898,-7.988737583,-5.771787167
1.492806362,-6.926024914,-9.305686951,-5.240281582
1.509666727,-5.913262844,-10.1650095,-6.090332031
1.526527925,-5.171188831,-10.52183914,-6.406184196
1.543389123,-4.359423637,-10.20090199,-5.604289532
1.560249539,-3.581457376,-9.700503349,-4.941178799
1.577109956,-1.807478428,-9.657432556,-4.87417984
1.593971102,-0.500099957,-9.303294182,-5.561218739
1.6108323,-0.584147811,-8.97278595,-4.759324074
1.627692716,-0.071784683,-10.18175983,-2.539981127
1.644553133,0.742373228,-12.10917854,-1.077069283
1.661414279,0.991226792,-13.41386509,-1.685145378
1.678275529,1.281057477,-12.42742348,-2.853441
1.695135946,2.159522533,-10.43091202,-3.025724173
1.71199631,3.423830032,-8.891429901,-3.768097401
1.728857508,4.635196686,-8.52981472,-3.530908823
1.745718706,4.639982224,-9.159425735,-2.415255308
1.762579123,3.409473181,-9.678967476,-3.088236809
1.779439487,1.254736423,-9.7196455,-4.249353886
1.796300685,-0.411565483,-10.10518932,-5.216353416
1.813161883,0.304187566,-9.379864693,-4.390530586
1.8300223,2.047059774,-9.44207859,-4.29003191
1.846882664,2.423032045,-8.58006382,-3.631706476
1.863743862,2.808276415,-7.53858757,-4.459922314
1.88060506,2.159522533,-7.452445984,-4.53170681
1.897465477,1.740778446,-7.723134041,-5.336293697
1.914325893,1.613659739,-8.249854088,-4.957928658
1.931187039,1.407876968,-8.901000977,-4.208675861
1.948048289,1.383948803,-9.509077072,-3.861417532
1.964908706,1.060618639,-9.36550808,-3.937987804
1.981769071,0.33050862,-9.166604042,-4.150949001
1.998630268,0.009571291,-8.855537415,-4.024129391
2.015491466,0.768694282,-8.857930183,-3.768097401
2.032351883,1.59691,-8.673683167,-4.280460835
2.049212248,1.73360002,-8.642276764,-4.852644444
2.066073446,1.647159338,-8.19481945,-4.93878603
2.082934643,1.75034976,-8.10837841,-4.981856823
2.09979506,1.824527264,-8.302495956,-4.835894585
2.116655425,1.982453585,-8.312067986,-4.447957993
2.133516623,1.05822587,-7.835597038,-4.534099579
2.150377821,-0.0526421,-7.258627415,-4.53170681
2.167238237,-0.871286571,-7.05523777,-5.161318302
2.184098654,-1.450648785,-7.450053215,-6.20758009
2.2009598,-1.773978829,-8.213961601,-5.71435976
2.21782105,-1.582253933,-9.027820587,-4.34028101
2.234681466,-2.353341103,-11.41944695,-4.56042099
2.251541831,-0.236889437,-13.99801254,-2.317149639
2.268403029,0.57966131,-13.4712925,-0.617348254
2.285264227,3.090928555,-15.28116322,-0.768096089
2.302124643,4.77637291,-16.15514183,-3.394518137
2.318985008,1.448554993,-15.24048519,-6.41336298
2.335846206,-0.150747821,-13.33729458,-5.834000587
2.352707404,-3.756133318,-12.48963642,-0.677168787
2.369567873,-5.800800323,-9.889835358,0.81894356
2.386428237,-5.077868938,-8.613563538,0.46719861
2.403289383,-0.811465979,-8.874680519,-1.163210869
2.420150633,1.546660781,-9.020642281,-1.68275249
2.43701105,2.614457846,-8.513064384,-1.543968797
2.453871414,2.07098794,-7.809275627,-1.294816136
2.470732612,0.375972271,-6.640980244,-1.859821439
2.48759381,-0.445065022,-5.745466232,-3.085843801
2.504454279,-0.330209523,-5.487041473,-2.965903759
2.521314643,0.141475633,-5.039284706,-2.987439156
2.538175789,1.216451168,-4.93878603,-1.994118571
2.555037039,1.977667928,-4.596313,-1.73060894
2.571897456,1.383948803,-4.009772778,-2.9491539
2.588757821,0.311366051,-3.408874989,-4.016951084
2.605619018,-0.971785069,-3.988237143,-4.261318207
2.622480216,-1.893620014,-5.496612549,-4.4958148
2.639340633,-2.776870728,-7.471588612,-4.517350197
2.65620105,-3.119343519,-9.207282066,-4.196712017
2.673062196,-2.813062191,-9.566504478,-3.61465764
2.689923446,-2.267199516,-8.719146729,-3.887738705
