"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.838985600E-2,2.796611547E0,6.000600815E0,7.645666599E0
2.079516900E-2,2.734398127E0,5.976672649E0,7.703094482E0
2.320048100E-2,2.705684185E0,6.014957905E0,7.703094482E0
2.560579400E-2,2.700898647E0,6.043671608E0,7.750950813E0
2.801110600E-2,2.700898647E0,6.062814236E0,7.760521889E0
3.041636600E-2,2.691327333E0,6.081956863E0,7.755736351E0
3.282167900E-2,2.700898647E0,6.105885029E0,7.774878979E0
3.522699100E-2,2.691327333E0,6.125027657E0,7.765307903E0
3.763230400E-2,2.686541557E0,6.158527374E0,7.765307903E0
4.003761600E-2,2.676970243E0,6.173482418E0,7.784450054E0
4.244292900E-2,2.710469961E0,6.192625046E0,7.803592682E0
4.484824100E-2,2.743969440E0,6.206982136E0,7.803592682E0
4.725355400E-2,2.724826813E0,6.197410583E0,7.822735310E0
4.965886600E-2,2.801397085E0,6.206982136E0,7.808378696E0
5.206417900E-2,2.816352367E0,6.197410583E0,7.727022648E0
5.446943900E-2,2.859423161E0,6.226124287E0,7.650452137E0
5.687475200E-2,2.926422119E0,6.202196121E0,7.597810268E0
5.928006400E-2,2.907279491E0,6.230910301E0,7.516454220E0
6.168537700E-2,2.955136061E0,6.216553211E0,7.430312634E0
6.409068900E-2,3.002992392E0,6.250052929E0,7.358527660E0
6.649600200E-2,2.969492912E0,6.226124287E0,7.305885792E0
6.890131400E-2,2.959921598E0,6.230910301E0,7.281359196E0
7.130662700E-2,2.979064226E0,6.259624004E0,7.214360237E0
7.371193900E-2,2.955136061E0,6.269195557E0,7.171289444E0
7.611725200E-2,3.007778168E0,6.297909260E0,7.089933395E0
7.852251200E-2,2.998206854E0,6.302694798E0,7.013363361E0
8.092782500E-2,3.074777126E0,6.283552170E0,6.855436802E0
8.333313700E-2,3.113062143E0,6.307480335E0,6.759724140E0
8.573845000E-2,3.084348440E0,6.307480335E0,6.391229153E0
8.814376200E-2,3.098705292E0,6.269195557E0,6.079564095E0
9.054907500E-2,3.060420275E0,6.273981094E0,6.031707764E0
9.295438700E-2,3.012563705E0,6.273981094E0,5.945566177E0
9.535970000E-2,3.022135019E0,6.331408501E0,5.916851997E0
9.776501200E-2,3.050848961E0,6.307480335E0,5.959922791E0
1.001702730E-1,3.146561861E0,6.293123722E0,6.065207005E0
1.025755850E-1,3.213560820E0,6.340980053E0,6.190232277E0
1.049808980E-1,3.270988464E0,6.312266350E0,6.381658077E0
1.073862100E-1,3.337987661E0,6.350551128E0,6.539584160E0
1.097915230E-1,3.404986620E0,6.331408501E0,6.702296257E0
1.121968350E-1,3.452843189E0,6.355337143E0,6.869793892E0
1.146021480E-1,3.529413462E0,6.312266350E0,7.027719975E0
1.170074600E-1,3.586841106E0,6.350551128E0,7.190432072E0
1.194127730E-1,3.677768469E0,6.364908218E0,7.353742123E0
1.218180330E-1,3.701696634E0,6.374479294E0,7.516454220E0
1.242233460E-1,3.754338741E0,6.374479294E0,7.640881062E0
1.266286580E-1,3.840480328E0,6.369693756E0,7.746165276E0
1.290339710E-1,3.873979807E0,6.384050846E0,7.841877937E0
1.314392830E-1,3.845266104E0,6.374479294E0,7.913662910E0
1.338445960E-1,3.835694790E0,6.360122681E0,7.966304779E0
1.362499080E-1,3.802195072E0,6.369693756E0,7.990232944E0
1.386552210E-1,3.778266907E0,6.321837425E0,8.018946648E0
1.410604810E-1,3.720839262E0,6.307480335E0,8.052446365E0
1.434657940E-1,3.687339783E0,6.278766632E0,8.018946648E0
1.458711060E-1,3.625126362E0,6.293123722E0,7.990232944E0
1.482764190E-1,3.572484255E0,6.283552170E0,7.980661869E0
1.506817310E-1,3.538984776E0,6.288337708E0,7.928019524E0
1.530870440E-1,3.467200041E0,6.221338749E0,7.889734268E0
1.554923560E-1,3.414557934E0,6.192625046E0,7.832306862E0
1.578976690E-1,3.381058455E0,6.148955822E0,7.789236069E0
1.603029290E-1,3.314059258E0,6.077171326E0,7.746165276E0
1.627082410E-1,3.275774240E0,6.048457623E0,7.693522930E0
1.651135540E-1,3.213560820E0,6.101099491E0,7.664809227E0
1.675188660E-1,3.170490026E0,6.072385788E0,7.621738434E0
1.699241790E-1,3.127419233E0,6.072385788E0,7.554739475E0
1.723294910E-1,3.065205812E0,6.105885029E0,7.511668682E0
1.747348040E-1,3.002992392E0,6.105885029E0,7.435098171E0
1.771401160E-1,2.983849764E0,6.115456581E0,7.382455826E0
1.795454290E-1,2.935993433E0,6.110671043E0,7.305885792E0
1.819506890E-1,2.888136864E0,6.120242119E0,7.233502865E0
1.843560020E-1,2.868994236E0,6.144170284E0,7.166503906E0
1.867613140E-1,2.849851847E0,6.134599209E0,7.113861561E0
1.891666270E-1,2.849851847E0,6.163312912E0,7.027719975E0
1.915719390E-1,2.878565550E0,6.158527374E0,6.979863644E0
1.939772520E-1,2.892922640E0,6.211767673E0,6.903293133E0
1.963825640E-1,2.921636343E0,6.254838467E0,6.841079712E0
1.987878250E-1,2.940778971E0,6.302694798E0,6.754938126E0
2.011931370E-1,2.998206854E0,6.360122681E0,6.702296257E0
2.035984500E-1,3.036491871E0,6.403193474E0,6.683153629E0
2.060037620E-1,3.069991350E0,6.403193474E0,6.582654953E0
2.084090750E-1,3.089133978E0,6.446264267E0,6.539584160E0
2.108143870E-1,3.103491068E0,6.436692715E0,6.463014126E0
2.132197000E-1,3.093919754E0,6.422336102E0,6.434299946E0
2.156250120E-1,3.069991350E0,6.417550564E0,6.381658077E0
2.180302730E-1,3.074777126E0,6.384050846E0,6.352943897E0
2.204355850E-1,3.041277647E0,6.364908218E0,6.352943897E0
2.228408980E-1,3.022135019E0,6.355337143E0,6.333801746E0
2.252462100E-1,2.940778971E0,6.350551128E0,6.329015732E0
2.276515230E-1,2.873780012E0,6.336194515E0,6.348158360E0
2.300568350E-1,2.791825771E0,6.345765591E0,6.343372822E0
2.324621480E-1,2.734398127E0,6.288337708E0,6.386443615E0
2.348674080E-1,2.667398930E0,6.302694798E0,6.410371780E0
2.372727210E-1,2.614757061E0,6.288337708E0,6.477370739E0
2.396780330E-1,2.538186550E0,6.264409542E0,6.549155712E0
2.420833460E-1,2.461616278E0,6.240481377E0,6.606583118E0
2.444886580E-1,2.375474691E0,6.235695839E0,6.673582554E0
2.468939710E-1,2.365903378E0,6.216553211E0,6.716653347E0
