"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636385966733291E9,"2021-11-08 16:39:26.733 UTC+01:00"
"PAUSE",4.954398774984293E1,1.636386016277505E9,"2021-11-08 16:40:16.278 UTC+01:00"
