"event","experiment time","system time","system time text"
"START",0.000000000E0,1636469662.121,"2021-11-09 15:54:22.121 UTC+01:00"
"PAUSE",2.275168541E1,1636469684.873,"2021-11-09 15:54:44.873 UTC+01:00"
