"event","experiment time","system time","system time text"
"START",0.000000000E0,1636468258.595,"2021-11-09 15:30:58.595 UTC+01:00"
"PAUSE",4.337838703E1,1636468301.973,"2021-11-09 15:31:41.973 UTC+01:00"
