"event","experiment time","system time","system time text"
"START",0.000000000E0,1636307157.083,"2021-11-07 23:15:57.083 UTC+05:30"
"PAUSE",2.888902603E1,1636307185.972,"2021-11-07 23:16:25.972 UTC+05:30"
