"event","experiment time","system time","system time text"
"START",0.000000000E0,1636138889.613,"2021-11-05 20:01:29.613 UTC+01:00"
"PAUSE",4.592418619E1,1636138935.537,"2021-11-05 20:02:15.537 UTC+01:00"
