"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.080745831E-2,7.642947603E-4,3.269803524E-2,1.597352698E-2
2.080145827E-2,-1.013236679E-2,1.815759763E-2,1.140235178E-2
3.079545835E-2,-2.743865177E-2,2.250573970E-2,1.254644524E-2
4.078845831E-2,-5.464811623E-2,4.320428148E-2,1.671767794E-2
5.078245827E-2,-9.395477921E-2,3.466272354E-2,2.224080823E-2
6.077645835E-2,-1.282009035E-1,1.860386133E-2,2.984999120E-2
7.076945831E-2,-1.550530195E-1,1.979402825E-2,4.461056367E-2
8.076345827E-2,-1.605361402E-1,4.335194081E-2,5.918321013E-2
9.075745835E-2,-1.501612663E-1,6.790281832E-2,6.872186065E-2
1.007504583E-1,-1.392625421E-1,8.747571707E-2,5.791504309E-2
1.107444583E-1,-1.297372133E-1,9.609370679E-2,4.253209010E-2
1.207384584E-1,-1.341014504E-1,9.485776722E-2,2.451075427E-2
1.307314583E-1,-1.437633932E-1,9.303963184E-2,1.979189925E-2
1.407254583E-1,-1.265314221E-1,8.914076537E-2,2.319754846E-2
1.507194584E-1,-1.195624471E-1,9.739070386E-2,2.806181274E-2
1.607124583E-1,-1.155756265E-1,1.532777846E-1,4.842100292E-2
1.707064583E-1,-8.259210736E-2,2.857066393E-1,7.640763372E-2
1.807004584E-1,-3.455488011E-2,4.158389568E-1,9.511301666E-2
1.906934583E-1,-6.290220190E-3,5.542812943E-1,1.069813967E-1
2.006874583E-1,9.465813637E-3,7.339280844E-1,1.237508580E-1
2.106804583E-1,1.541078649E-2,9.272751808E-1,1.548515260E-1
2.206744583E-1,1.130820345E-2,1.105062842E0,1.785167158E-1
2.306684583E-1,3.265610337E-2,1.334829450E0,1.666893512E-1
2.406614583E-1,5.035932735E-2,1.559197068E0,1.563462764E-1
2.506554583E-1,6.104366481E-2,1.861161232E0,1.278903931E-1
2.606494583E-1,3.113267422E-1,2.248696327E0,1.974247769E-2
2.706424583E-1,4.143694937E-1,2.282900095E0,-9.527918696E-2
2.806364583E-1,2.935523093E-1,2.244845152E0,-7.033468783E-2
2.906304583E-1,1.803974956E-1,2.353237391E0,4.570083320E-2
3.006234583E-1,1.365317255E-1,2.294255733E0,8.986150473E-2
3.106174583E-1,1.043841690E-1,2.045309544E0,6.880761683E-2
3.206114583E-1,4.616752267E-3,1.915750980E0,3.568718582E-2
3.306044583E-1,-1.306342781E-1,1.708922863E0,-3.255285323E-2
3.405984583E-1,-2.141213715E-1,1.400506496E0,-1.382614374E-1
3.505924583E-1,-2.678288221E-1,1.119410872E0,-2.437937111E-1
3.605854583E-1,-3.074452579E-1,1.078647733E0,-3.335510492E-1
3.705794583E-1,-2.928887010E-1,1.027584553E0,-4.162491262E-1
3.805734583E-1,-2.146119773E-1,1.140509963E0,-4.836375415E-1
3.905664583E-1,-1.428664178E-1,1.347538233E0,-4.624635577E-1
4.005604583E-1,-8.452204615E-2,1.526303887E0,-3.850114644E-1
4.105544583E-1,-1.576002873E-2,1.539226651E0,-2.987146676E-1
4.205474583E-1,3.466160595E-2,1.468997836E0,-2.450082302E-1
4.305414583E-1,3.343575448E-2,1.426726341E0,-1.997339725E-1
4.405344584E-1,2.256424166E-2,1.348909736E0,-1.104779840E-1
4.505284583E-1,1.384653500E-3,1.224876404E0,-9.546068311E-2
4.605224583E-1,-4.630877450E-2,1.175411940E0,-5.879590288E-2
4.705154584E-1,-5.024892464E-2,9.946815372E-1,5.398264620E-3
4.805094583E-1,-6.836229563E-2,8.941844106E-1,5.927557126E-2
4.905034583E-1,-8.655302227E-2,7.410761118E-1,1.172683090E-1
5.004964584E-1,-1.254792511E-1,5.144680142E-1,1.536561847E-1
5.104904583E-1,-2.190653980E-1,2.728359699E-1,5.747532472E-2
5.204844583E-1,-3.054207563E-1,1.734006405E-1,-8.884681016E-2
5.304774584E-1,-3.342582583E-1,1.029845327E-1,-2.288747579E-1
5.404714583E-1,-3.400674760E-1,1.203313917E-1,-3.689018190E-1
5.504654583E-1,-3.462145925E-1,1.521351188E-1,-4.485076964E-1
5.604584584E-1,-3.282720149E-1,6.106266286E-3,-4.057035148E-1
5.704524583E-1,-2.982145250E-1,-8.001023531E-2,-2.701925635E-1
5.804464583E-1,-2.759141922E-1,-1.936835647E-1,-2.766836993E-2
5.904394584E-1,-4.583966434E-1,9.280469269E-3,1.164182276E-1
6.004334583E-1,-6.964024305E-1,3.828530312E-1,1.367752105E-1
6.104274583E-1,-7.763326764E-1,5.828076601E-1,1.901681274E-1
6.204204584E-1,-5.336663723E-1,4.505070150E-1,2.733861506E-1
6.304144583E-1,-2.532432377E-1,9.498683810E-1,2.754325271E-1
6.404084583E-1,-1.705918312E-1,8.868027329E-1,2.139318287E-1
6.504014584E-1,-4.580703005E-2,9.286636710E-1,2.440455109E-1
6.603954583E-1,1.261942089E-2,8.252369761E-1,3.231420219E-1
6.703884583E-1,7.361219823E-2,8.024216294E-1,3.481831849E-1
6.803824584E-1,-1.050903695E-3,1.068739533E0,2.812426090E-1
6.903764583E-1,-1.497990936E-1,1.366410613E0,1.253808290E-1
7.003694583E-1,-2.696122825E-1,1.516168356E0,-1.878923923E-1
7.103634584E-1,-2.923521996E-1,1.581886053E0,-6.112111807E-1
7.203574583E-1,-3.441434801E-1,1.551844001E0,-1.012785554E0
7.303504583E-1,-4.081440270E-1,1.510122180E0,-1.211808681E0
7.403444584E-1,-3.797978461E-1,1.436161637E0,-1.198324084E0
7.503384583E-1,-2.545509934E-1,1.245006561E0,-1.106725693E0
7.603314583E-1,8.246008307E-2,1.157299280E0,-1.001350164E0
7.703254584E-1,5.273782015E-1,1.225134015E0,-9.497697949E-1
7.803194583E-1,9.753178358E-1,1.348092914E0,-9.470682144E-1
7.903124583E-1,1.440990806E0,1.487252593E0,-8.549777269E-1
8.003064584E-1,2.003053665E0,1.616437316E0,-5.954943299E-1
8.103004583E-1,2.586895943E0,1.656576276E0,-3.241190016E-1
8.202934583E-1,2.992417812E0,1.712655425E0,-1.947264522E-1
8.302870833E-1,3.565135479E0,1.966617703E0,-2.016229779E-1
