"event","experiment time","system time","system time text"
"START",0.000000000E0,1636484617.874,"2021-11-09 20:03:37.874 UTC+01:00"
"PAUSE",2.211196546E1,1636484639.986,"2021-11-09 20:03:59.986 UTC+01:00"
