"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636298671082410E9,"2021-11-07 16:24:31.082 UTC+01:00"
"PAUSE",1.893949562499620E1,1.636298690021398E9,"2021-11-07 16:24:50.021 UTC+01:00"
