Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.00653686,3.739682674,-6.01376152,3.598506212
0.0233965,4.146761417,-5.50857687,3.323331594
0.04025619,4.474578381,-5.190032482,3.608077526
0.05711504,4.671088696,-5.353043556,3.612863064
0.07397389,4.618446827,-6.341578007,3.972085476
0.09083353,2.880360365,-12.25992584,6.191428661
0.10769322,1.853241086,-17.67787552,4.345664978
0.12455212,0.320937336,-19.31037712,4.264308929
0.14141092,0,-18.8054924,4.996811867
0.15827061,4.503591537,-13.99083424,1.79820621
0.1751303,8.250153542,-11.39073277,-0.674775958
0.19198915,9.832706451,-9.269794464,-5.711966991
0.20884801,11.38654518,-7.837989807,-5.288137913
0.22570764,10.13689423,-7.447660446,0.002691926
0.24256733,8.429914474,-7.668099403,5.329414368
0.25942618,5.722136021,-8.383852005,10.88375378
0.27628504,2.444567442,-8.898608208,12.93081379
0.29314473,1.091725349,-9.602396965,7.817052364
0.31000441,2.504388094,-9.288937569,1.769492388
0.32686327,4.522733688,-8.42213726,-2.238186598
0.34372212,5.255236626,-7.423732281,0.165403858
0.36058176,5.511268616,-6.672086716,4.312165737
0.37744144,5.401198864,-6.703193665,6.043073654
0.3943003,5.248058319,-7.203592777,6.088537216
0.41115915,5.058726311,-7.581957817,4.951348305
0.42801879,4.934299469,-7.574779034,4.15633297
0.44487853,4.857728958,-6.935297489,3.905086517
0.46173738,5.030012131,-6.202794552,3.816552162
0.47859624,5.355735302,-5.723930836,3.840480328
0.49545587,5.700600624,-5.499005318,3.811766386
0.51231556,5.978168488,-5.501398563,4.015156269
0.52917441,6.093023777,-5.55882597,4.125226021
0.54603327,6.241677761,-4.826323509,4.211368084
0.56289296,6.215356827,-4.373780727,4.692624092
0.57975264,6.02363205,-4.452744007,4.642374992
0.5966115,6.011667728,-4.371387959,4.613661289
0.61347035,6.066702843,-4.294817448,4.812564373
0.63032999,6.183950901,-4.309174538,4.812564373
0.64718968,6.495316982,-4.333102703,4.889134884
0.66404853,6.864110947,-4.263710976,5.092525005
0.68090738,6.919145584,-4.457529545,4.903491974
0.69776707,6.916752815,-4.443172455,4.822135925
0.71462676,6.967002392,-4.366602421,4.98963356
0.73148561,7.050751209,-4.273282051,5.11884594
0.74834447,7.364510059,-4.256532192,5.307878971
0.7652041,7.453044415,-4.318745613,5.387141228
0.78206379,7.55593586,-4.323531628,5.356034279
0.7989227,7.613363266,-4.306781769,5.406283855
0.8157815,7.699504852,-4.299602985,5.375176907
0.83264118,7.737790108,-4.170091629,5.317450047
0.84950087,7.620542049,-4.165306091,5.29591465
0.86635973,7.474579811,-4.122235298,5.293521881
0.88321858,7.182356358,-4.15334177,5.375176907
0.90007827,6.923931599,-4.199104786,5.406283855
0.91693796,6.847361088,-4.335495472,5.262415409
0.93379681,6.849753857,-4.543671131,5.130809784
0.95065566,6.703492641,-4.814359188,5.018347263
0.9675153,6.581458569,-4.847858906,4.89631319
0.98437499,6.617351055,-4.92442894,4.869992256
1.00123389,6.634100914,-5.132604599,4.702195644
1.01809275,6.562315941,-5.041677475,4.773980141
1.03495238,7.453044415,-4.931607246,6.107679844
1.05181207,7.903193951,-5.539683342,6.107679844
1.06867092,9.384949684,-5.654539108,6.399604321
1.08552978,11.15414238,-6.346364021,6.715755939
1.10238947,8.944371223,-6.341578007,3.285046339
1.11924915,6.717849731,-5.185246468,2.947359324
1.13610801,5.990132332,-4.828716278,5.370391369
1.15296686,6.358926296,-5.644967556,6.811468601
1.16982655,7.08425045,-6.772585392,6.87846756
1.18668624,7.788039684,-7.371089935,5.89441967
1.20354509,8.283653259,-7.629814148,4.965705395
1.22040394,8.09701252,-8.055736542,5.439783096
1.23726358,7.096214771,-8.201997757,7.089335442
1.25412327,6.011667728,-7.983952045,7.393223763
1.27098218,5.669494152,-7.993523121,6.344569206
1.28784103,5.506483078,-8.364709854,5.106881618
1.30470066,5.520840168,-8.740681648,4.721338272
1.32156035,5.106881618,-9.07089138,4.312165737
1.33841926,4.706981182,-8.948857307,4.192225456
1.35527811,4.381258488,-8.704790115,4.67587471
1.37213775,4.476971149,-8.52981472,4.386343002
1.38899744,4.613661289,-8.379066467,3.524328709
1.40585634,4.783551693,-7.864310741,3.15583396
1.4227152,4.513162613,-7.28255558,3.371187925
1.43957483,4.055834293,-7.208378315,4.055834293
1.45643452,3.718147278,-7.385447025,4.113262177
1.47329342,3.955335855,-7.476374149,3.783052683
1.49015228,4.232903481,-7.495516777,3.588934898
1.50701191,4.678267479,-7.131807804,2.358425856
1.52387165,3.90478754,-6.214758396,3.919443607
1.54073051,3.770789385,-6.77737093,8.377271652
1.55758936,3.627219915,-7.225128174,4.898705959
1.57444905,1.740778446,-7.318448067,4.822135925
1.59130874,0.658624411,-8.623134613,4.134797573
1.60816759,2.106880426,-8.513064384,3.165405273
1.62502644,4.537090778,-7.687242031,4.735694885
1.64188613,4.905585289,-7.261020184,4.568197727
1.65874582,3.933501244,-7.043273449,4.429413795
1.67560468,3.272783279,-6.873084068,4.666303158
1.69246353,3.076571703,-7.244270325,4.587339878
1.70932322,2.798705101,-8.268997192,4.620839596
1.7261829,3.263211966,-8.283353806,4.22841692
1.74304181,3.775574923,-8.707182884,3.270689487
1.75990066,3.562613726,-8.934500694,3.031108141
1.7767603,3.057429075,-8.86510849,2.909074068
1.79361999,2.64077878,-8.508278847,3.206083298
1.81047889,2.49481678,-8.496315002,3.720839262
1.82733775,2.44935298,-8.412566185,3.833301783
1.84419744,2.008774519,-8.55134964,4.02712059
1.86105712,1.683051586,-8.84357357,3.909872293
1.87791598,1.642373681,-9.224032402,3.88594389
1.89477483,1.510768414,-9.745966911,3.93140769
1.91163452,1.352842093,-10.29422188,3.940979004
1.92849421,0.730409086,-10.64148045,4.889134884
1.94535311,0.577268481,-11.15862942,4.163511276
1.96221197,1.611266971,-11.92223835,3.421437263
1.9790716,2.252842426,-13.43061447,2.724826813
1.99593129,2.897109985,-14.24208069,1.434497118
2.0127902,3.222533941,-14.18943787,1.328913927
2.02964905,3.907180309,-13.1455698,1.896311998
2.04650874,4.845765114,-10.82812023,3.493221998
2.06336842,5.496912003,-8.178069115,4.869992256
2.08022733,5.274379253,-6.609873295,5.126024246
2.09708618,4.589733124,-6.69840765,4.245166302
2.11394582,3.789932013,-7.517052174,3.009572744
2.13080551,3.22492671,-7.940881252,3.668197155
2.14766441,3.69900465,-8.110771179,3.213261604
2.16452327,3.82821703,-8.326424599,3.555435419
2.18138296,4.060619831,-8.965607643,3.294617653
2.19824264,3.909573078,-10.46919727,3.088535786
2.21510155,3.014358282,-11.64945698,2.370389938
2.2319604,2.066202402,-11.08684444,1.609173179
2.24882004,1.920240164,-10.10997486,0.546161771
2.26567973,3.454936743,-8.211568832,0.438484758
2.28253863,4.874478817,-7.131807804,0.246759832
2.29939749,6.483353138,-6.107081413,3.565006733
2.31625718,6.018846035,-6.693622112,6.545865536
2.33311686,5.178666592,-7.323233604,7.417151928
2.34997577,4.034298897,-8.513064384,5.312664509
2.36683462,3.342175007,-8.568099976,2.641077995
2.38369426,4.039084435,-7.778169155,1.415055513
2.40055395,5.173880577,-7.194021225,0.577268481
2.41741285,6.662814617,-7.194021225,0.783051193
2.43427171,6.440282345,-7.792526245,2.540280342
2.45113139,5.777171135,-7.744669437,4.086941242
2.46799108,4.991727352,-7.36151886,4.903491974
2.48484999,4.893621445,-6.923333168,4.000799656
2.50170884,4.974977493,-6.422934055,3.419044495
2.51856848,4.929513931,-6.387042046,3.399901867
2.53542822,5.04676199,-6.573981285,3.857230186
2.55228707,5.221737385,-6.343971252,3.929014683
2.56914592,4.979763031,-5.834000587,3.909872293
2.58600561,4.855336189,-5.048855782,3.857230186
2.6028653,4.793122768,-4.400101662,3.854837179
2.61972421,5.015655518,-4.002593994,3.902693748
2.63658306,5.248058319,-3.878167391,3.787838221
2.65344275,5.48734045,-3.914059639,4.223331928
2.67030244,5.846562862,-4.150949001,5.387141228
2.68716134,6.488138676,-4.18205595,6.327819347
2.7040202,8.566305161,-4.507778645,7.800302505
2.72087983,10.46949673,-8.764610291,7.896015644
2.73773957,10.6417799,-13.05942822,6.768397808
2.75459843,9.454340935,-13.06660652,4.77637291
2.77145733,6.586244106,-10.88315582,1.884347796
2.78831697,4.388436794,-8.877073288,3.383152008
2.80517665,4.252045631,-7.543373585,5.980860233
2.82203556,4.563411713,-7.751848221,5.319842815
2.83889441,4.659124851,-7.9815588,3.969692707
2.8557541,4.285545349,-7.854739666,3.203690529
2.87261379,3.519542933,-8.182855606,3.402294636
2.8894727,2.897109985,-8.637491226,3.893122435
2.90633155,2.944966555,-8.917751312,4.235595226
2.92319124,3.500400543,-8.778966904,4.000799656
2.94005092,3.818645954,-8.498707771,3.706482172
2.95690983,4.127619267,-8.400602341,3.581756353
2.97376868,4.316651821,-8.062914848,2.600399971
2.99062837,4.034298897,-7.505088329,3.000001431
3.00748806,3.469293833,-8.364709854,5.449354649
3.02434697,4.419543266,-7.284948349,5.437390327
3.04120582,3.026322365,-7.565207958,3.972085476
3.05806551,2.530709028,-7.339983463,2.916252613
3.0749252,2.403889418,-6.913762093,4.281058788
3.0917841,2.473281384,-7.203592777,3.285046339
3.10864296,3.162713289,-8.060522079,1.91066885
3.12550259,3.421437263,-7.878667831,4.103690624
3.14236233,4.388436794,-7.002595425,3.8213377
3.15922124,3.909573078,-6.705586433,3.713660717
3.17608009,3.026322365,-7.553243637,3.605684519
3.19293978,3.03350091,-8.276175499,3.536292791
3.20979947,2.897109985,-8.37428093,3.519542933
3.22665837,2.779562712,-8.50110054,3.431008577
3.24351723,2.64077878,-8.683254242,3.610470295
3.26037691,2.772384167,-8.503493309,3.562613726
3.2772366,2.897109985,-8.874680519,3.361616611
3.29409551,2.875574589,-9.408578873,3.423830032
3.31095436,3.007179976,-9.774680138,3.610470295
3.32781405,3.155534744,-9.968798637,3.304188967
3.34467374,2.662314177,-9.894620895,3.648755312
3.36153264,1.8628124,-9.851550102,4.869992256
3.3783915,1.48444736,-9.964012146,5.461318493
3.39525118,1.34087801,-10.09083176,5.300700188
3.41211087,1.592124343,-10.5170536,4.984847546
3.42896978,2.207378864,-10.93370438,4.891527653
3.44582863,2.291426897,-11.35244751,5.248058319
3.46268832,2.681456804,-11.72363472,3.938585997
3.47954801,3.498007536,-11.78584766,2.882753134
3.49640691,3.565006733,-12.10439205,2.248355865
3.51326582,3.876073599,-11.49870968,1.647458434
3.53012546,4.108476639,-10.03340435,2.205285072
3.5469852,4.26879549,-8.105985641,2.760719061
3.5638441,4.28315258,-6.827620506,3.210868835
3.58070296,3.967299938,-6.605087757,3.227618694
3.59756264,3.227319479,-7.272984505,3.42622304
3.61442233,2.377568483,-8.22353363,4.096512318
