Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.00774108,0.249378398,-1.036149621,-0.582290173
0.0246003,0.293359399,-1.460077643,-0.860836506
0.04146035,0.347113967,-1.793600321,-1.257887244
0.05831968,0.406976998,-2.0208354,-1.74778676
0.07517811,0.377656311,-1.998844981,-2.086196184
0.09203738,0.057419643,-0.327566832,-2.060540438
0.10889744,0.124612838,0.884506822,-1.362952948
0.12575676,1.363563776,0.474017471,-0.495549828
0.14261514,3.161898136,-1.058140159,0.340089202
0.15947441,3.710438967,-1.728850484,0.209367901
0.17633447,3.84726882,-1.572473526,-0.004428643
0.19319379,3.33049202,-1.562700033,0.073759809
0.21005223,1.973189354,-1.822920918,-0.472337633
0.2269115,0.954296112,-1.916991353,-0.846176148
0.24377155,0.6965186,-2.081920147,-1.106397152
0.26063082,1.285375357,-2.062373161,-1.110062122
0.27748926,2.398339033,-1.643331885,-0.963458836
0.29434853,3.292619467,-0.917645276,-0.683690786
0.31120858,3.46121335,-0.730726063,-0.451568842
0.3280679,2.800276518,-1.059361815,-0.414918006
0.34492634,2.014726877,-1.626228094,-0.474781036
0.36178561,1.693421364,-1.667765737,-0.587176919
0.37864566,1.653105378,-1.297592282,-0.698351145
0.39550494,1.689756274,-0.910315156,-0.752105713
0.41236337,1.687312841,-0.751494825,-0.747218907
0.42922264,1.590798974,-0.795475841,-0.68613416
0.4460827,1.485733271,-0.766155183,-0.570073187
0.46294202,1.385554314,-0.647650778,-0.451568842
0.47980046,1.25238955,-0.508377612,-0.353833288
0.49665973,1.093569279,-0.394760042,-0.265871257
0.51351978,0.953074455,-0.348335654,-0.192569599
0.53037905,0.832126677,-0.350779027,-0.107050985
0.54723749,0.701405346,-0.372769535,-0.04718795
0.56409676,0.606113195,-0.254265159,0.005344913
0.58095681,0.530368149,-0.165081471,0.076203197
0.59781613,0.435075969,-0.161416382,0.137287915
0.61467457,0.358109206,-0.128430635,0.197150946
0.63153384,0.299467862,-0.090558104,0.270452619
0.64839389,0.2506001,-0.042912021,0.333980739
0.66525316,0.224944502,-0.008704574,0.380405128
0.6821116,0.19562383,0.009620844,0.421942741
0.69897087,0.149199441,0.001068983,0.463480353
0.71583092,0.124612838,-0.007482879,0.485470861
0.73269025,0.11606098,-0.017256435,0.511126459
0.74954868,0.12583454,-0.023364907,0.53189528
0.76640796,0.140647575,-0.012369657,0.546555579
0.78326801,0.152864531,-0.012369657,0.56365931
0.80012733,0.180963501,-0.052685577,0.574654579
0.81698572,0.209062472,-0.10521844,0.577097952
0.83384499,0.22738789,-0.160194695,0.56365931
0.85070504,0.229831278,-0.209062472,0.558772504
0.86756436,0.221279413,-0.251821786,0.556329131
0.8844228,0.21517095,-0.261595339,0.548998952
0.90128207,0.210284174,-0.259151936,0.551442385
0.91814212,0.19928892,-0.253043473,0.562437594
0.93500145,0.178520113,-0.232274666,0.56365931
0.95185988,0.136982501,-0.202954009,0.566102684
0.96871915,0.080631837,-0.174855024,0.579541326
0.98557921,0.018325418,-0.139425889,0.60275352
1.00243853,-0.046424393,-0.075897776,0.621078968
1.01929697,-0.089183703,-0.008704574,0.625965715
1.03615624,-0.035429142,0.031611346,0.57098949
1.05301624,0.075745061,0.122016743,0.4964661
1.06987556,0.218836024,0.144007236,0.286334664
1.086734,0.380099714,0.163554356,-0.050853033
1.10359327,0.165081471,-0.006261184,-0.069178455
1.12045332,-0.234565347,-0.304354638,0.14950487
1.13731264,-0.302980244,-0.260373652,0.297329903
1.15417108,-0.186919257,-0.078341164,0.307103455
1.17103035,-0.129499614,0.142785549,0.289999723
1.1878904,-0.241895512,0.231969252,0.283891261
1.20474973,-0.471574098,0.18310146,0.282669574
1.22160816,-0.80020988,0.058488626,0.309546858
1.23846744,-0.921157658,0.076814041,0.39750886
1.25532749,-0.908940733,0.200205192,0.540447116
1.27218681,-0.882063448,0.27610296,0.651621342
1.28904525,-0.983464062,0.230747551,0.727366388
1.30590452,-1.094638348,0.196540102,0.77989924
1.32276457,-1.142284393,0.253959745,0.843580067
1.33962389,-1.128845692,0.335965991,0.88145262
1.35648233,-1.092194915,0.572974742,0.893669546
1.3733416,-0.999346137,0.823422134,0.861905456
1.39020165,-0.96636039,0.948034942,0.784786046
1.40706098,-1.075091124,1.081199646,0.632074177
1.42391941,-1.196038961,1.221694469,0.457371891
1.44077869,-1.172826767,1.491688967,0.403617322
1.45763874,-1.120293856,1.710372329,0.344975978
1.47449806,-1.110520363,1.755575061,0.241131961
1.4913565,-1.144727707,1.778787255,0.131179452
1.50821577,-1.284000993,1.670056462,-0.02275406
1.52507582,-1.62851882,1.503905892,-0.238993987
1.54193514,-1.183822036,3.153193474,-0.17424418
1.55879358,-0.474017471,3.391423941,-0.015423893
1.57565285,-0.531437099,2.378639221,0.022448637
1.5925129,-0.412932754,1.707928896,0.403617322
1.60937223,-0.698809266,1.247350097,0.608861983
1.62623066,-0.873511553,1.769013643,0.508683026
1.64308994,-0.820978701,2.135522127,0.399952233
1.65994999,-0.76478076,2.21248889,0.329093963
1.67680931,-0.675597072,2.002357244,0.220363155
1.69366775,-0.554649293,1.836206913,0.103080474
1.71052702,-0.469130695,1.830098391,0.128736064
1.72738712,-0.423927993,1.716480851,0.202037737
1.74424644,-0.433701545,1.440377831,0.206924513
1.76110488,-0.469130695,1.116628766,0.195929259
1.77796415,-0.544875741,0.846634328,0.1653869
1.79482421,-0.59496522,0.549762547,0.103080474
1.81168353,-0.642611325,0.373838514,0.026113721
1.82854197,-0.706139445,0.247851282,-0.0361927
1.84540124,-0.758672297,0.118351653,-0.066735066
1.86226129,-0.797766507,0.008399149,-0.087503873
1.87912061,-0.822200418,-0.051463883,-0.097277425
1.89597905,-0.833195686,-0.00503949,-0.096055731
1.91283837,-0.862516344,0.069483876,-0.082617089
1.92969843,-0.849077702,0.41415444,-0.067956761
1.94655775,-0.787992954,0.864959717,-0.110716067
1.96341618,-0.687813997,0.924822748,-0.131484866
1.98027546,-0.601073682,0.687813997,-0.03130592
1.99713551,-0.663380146,0.013285927,0.01267508
2.01399483,-0.858851254,-0.687966704,-0.076508619
2.03085327,-0.939483106,-1.055696726,-0.285418391
2.04771254,-0.706139445,-0.922532082,-0.541974247
2.06457259,-0.145381644,-0.428967476,-0.747218907
2.08143197,0.475391865,0.027946262,-0.896265626
2.0982904,0.865112424,-0.047798797,-0.860836506
2.11514968,0.931083918,-0.604891479,-0.756992459
2.13200973,0.911536813,-1.054475069,-0.61161083
2.14886905,0.988503575,-1.385554314,-0.497993231
2.16572749,1.18153131,-1.523605824,-0.578625083
2.18258676,1.333021402,-1.436865449,-0.765544355
2.19944681,1.374559045,-1.209630251,-0.791199923
2.21630618,1.311030984,-0.830904961,-0.562743008
2.23316462,1.150988936,-0.559688807,-0.282974988
2.25002389,0.904206634,-0.685523331,-0.143701822
2.26688395,0.615886748,-1.063026905,-0.188904509
2.28374327,0.305576354,-1.683647752,-0.313517362
2.30060171,0.265260428,-1.94997716,-0.741110444
2.31746098,0.686745048,-0.946965993,-1.002553105
2.33432108,1.274380088,0.092696071,-1.187028885
2.3511804,1.833916187,0.713469625,-1.19558084
2.36803884,2.204089642,0.219752297,-1.006218195
2.38489811,2.25051403,-0.382543087,-0.951241911
2.40175816,2.029387236,-0.615886748,-1.007439852
2.41861749,1.622563004,-0.749051452,-1.19558084
2.43547593,1.326912999,-0.793032467,-1.360509515
2.4523352,1.306144118,-1.034927964,-1.43991971
2.4691953,1.357455373,-0.942079186,-1.415485859
2.48605462,1.303700805,-0.775928736,-1.30553329
2.50291306,1.11067307,-0.675749779,-1.185807228
2.51977233,0.899319887,-0.636655569,-1.000109673
2.53663238,0.749051452,-0.534033239,-0.777761281
2.55349171,0.612221658,-0.364217669,-0.550526083
2.57035014,0.468061715,-0.165081471,-0.323290914
2.58720947,0.299467862,-0.022143213,-0.096055731
2.60406952,0.074523367,0.040163208,0.110410646
2.62092884,-0.16981554,0.034054734,0.303438366
2.63778728,-0.45324868,-0.046577103,0.497687817
2.65464655,-0.722021461,-0.174855024,0.676055193
2.6715066,-0.845412612,-0.213949248,0.84968853
2.68836598,-0.855186164,-0.133317411,0.993848503
2.70522441,-0.604738772,-0.033138465,0.985296607
2.72208368,-0.215018243,-0.000152712,0.860683799
2.73894374,-0.177145705,0.102469631,0.662616551
2.75580306,-0.295650065,0.076814041,0.541668832
2.77266155,-0.704917729,-0.063680828,0.647956252
2.78952082,-1.192373872,-0.222501114,0.886339366
2.80638087,-1.177713513,-0.018478129,1.039051175
2.8232402,-0.921157658,0.163554356,1.069593549
2.84009863,-0.722021461,0.489899516,1.007287145
2.85695796,-0.819757044,0.873511553,0.854575336
2.87381801,-1.044548869,1.202147365,0.682163656
2.89067733,-1.120293856,1.474585295,0.573432863
2.90753577,-1.066539288,1.715259075,0.485470861
2.92439504,-0.965138674,1.687160134,0.377961755
2.94125514,-0.911384106,1.474585295,0.283891261
2.95811447,-0.933374584,1.264453769,0.209367901
2.9749729,-1.034775257,0.952921748,0.118962504
2.99183218,-1.353637576,0.872289896,-0.043522868
3.00869228,-1.386623263,1.296217918,0.052990999
3.0255516,-0.993237615,1.826433301,0.081089973
3.04241004,-0.712247908,2.097649574,0.14950487
3.05926931,-0.669488609,1.503905892,0.28755635
3.07612941,-0.531437099,1.213142633,0.388956994
3.09298874,-0.390942246,1.290109396,0.520900011
3.10984718,-0.669488609,1.066539288,0.630852521
3.12670644,-0.748898745,1.436712742,0.650399625
3.1435665,-0.627950966,1.479472041,0.577097952
3.16042587,-0.507003248,1.159388065,0.388956994
3.17728431,-0.428814769,0.962695301,0.346197695
3.19414358,-0.38239038,0.872289896,0.342532605
3.21100363,-0.35062632,0.908940733,0.325428873
3.22786301,-0.300536841,0.83197397,0.303438366
3.24472144,-0.262664318,0.712247908,0.29122144
3.26158072,-0.205244675,0.576639831,0.257013977
3.27844077,-0.213796541,0.41781953,0.23624517
3.29530014,-0.27976805,0.178214684,0.257013977
3.31215858,-0.329857528,-0.062459134,0.311990231
3.32901785,-0.415376127,-0.123543859,0.365744799
3.34587796,-0.508224905,-0.041690327,0.36207971
3.36273728,-0.547319174,0.02183779,0.337645829
3.37959572,-0.543654084,0.108578101,0.333980739
3.39645499,-0.576639831,0.125681818,0.307103455
3.41331509,-0.663380146,0.093917765,0.247240424
3.43017441,-0.773332655,0.007177455,0.177603841
3.44703285,-0.808761776,0.113464877,0.082311668
3.46389218,-0.728129923,0.34329617,-0.064291671
3.48075223,-0.5167768,0.208757058,-0.105829291
3.49761155,-0.226013482,-0.118657082,-0.076508619
3.51447004,-0.094070479,-0.76737684,-0.105829291
3.53132931,0.002443389,-1.35501194,-0.249989241
3.54818936,0.154086217,-1.606680989,-0.54075253
3.56504874,0.298246175,-1.499171853,-0.914591074
3.58190718,0.380099714,-1.254832983,-1.222458124
3.59876644,0.49127391,-1.119224906,-1.361731291
3.61562655,0.79914093,-1.333021402,-1.202911019
3.63248587,1.120446563,-1.716633558,-0.831515849
3.64934431,1.293927193,-1.973189354,-0.383153945
3.66620358,1.367228866,-1.759392858,-0.066735066
3.68306368,1.462521076,-1.262163162,0.09575031
3.69992301,1.42587018,-0.959182918,0.147061482
3.71678144,1.174201131,-0.957961202,0.12995775
3.73364077,0.76371181,-1.402657986,0.007788302
3.75050082,0.339783788,-2.096580505,-0.152253673
3.76736014,0.444849521,-2.8564744,-0.372158706
3.78421863,0.965291381,-2.037939072,-0.91947782
3.8010779,1.405101418,0.15500249,-1.002553105
3.81793796,1.90721786,1.225359559,-0.973232389
3.83479733,2.178434134,0.521663547,-0.908482611
3.85165577,2.090471983,-0.515707791,-0.89137888
3.86851504,1.763057947,-0.915201902,-1.017213345
3.88537514,1.424648523,-0.888324618,-1.207797766
3.90223447,1.229177356,-0.83823514,-1.343405843
3.9190929,1.203521848,-0.907871723,-1.419150949
3.93595223,1.269493341,-0.730726063,-1.413042426
3.95281228,1.225512266,-0.443627834,-1.322637081
3.96967165,1.015380859,-0.497382373,-1.237118363
3.98653009,0.773485363,-0.615886748,-1.114948988
4.00338936,0.559688807,-0.520594597,-0.951241911
4.02024947,0.330010235,-0.336118698,-0.71423316
4.03710879,0.190737054,-0.191958755,-0.462564081
4.05396723,0.102622338,-0.025808297,-0.234107211
4.07082655,-0.01343864,0.133011997,-0.030084228
4.0876866,-0.127056226,0.206313655,0.164165199
4.10454593,-0.30786702,0.168441132,0.374296665
4.12140441,-0.522885263,0.047493376,0.584428132
4.13826369,-0.723243177,-0.113770299,0.790894508
4.15512374,-0.811205149,-0.23105298,0.970636308
4.17198311,-0.592521846,-0.361774296,0.968192935
4.18884155,-0.108730815,-0.377656311,0.644291163
4.20570087,-0.101400644,0.288319916,0.247240424
4.22256092,-0.539988995,0.195318416,0.403617322
4.23942025,-0.963916957,-0.018478129,0.782342613
4.25627874,-1.160609841,-0.237161443,1.129456639
4.27313801,-0.950478315,-0.041690327,1.174659252
4.28999811,-0.554649293,0.44958359,1.024390817
4.30685744,-0.581526578,0.956586778,0.802042425
