Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.00175902,-0.874499977,0.245574996,0.840125024
0.00419072,-0.720499992,0.169949994,0.786362469
0.00662248,-0.589737475,0.147949994,0.729025006
0.00905418,-0.484687507,0.178474993,0.674024999
0.0114861,-0.395587504,0.237049997,0.634837508
0.01391779,-0.316112489,0.287237495,0.614075005
0.01634949,-0.226874992,0.278575003,0.609262526
0.01878118,-0.1255375,0.188237503,0.622737467
0.02121294,0.000275,0.0099,0.638549984
0.02364464,0.143274993,-0.246675,0.645837486
0.02607658,0.299612492,-0.577775002,0.652024984
0.02850827,0.452374995,-0.944350004,0.660549998
0.03094004,0.597712517,-1.292500019,0.670312524
0.03337173,0.728474975,-1.599125028,0.667837501
0.03580366,0.845762491,-1.856937528,0.652024984
0.03823535,0.948337495,-2.075562477,0.628787518
0.04066704,1.041149974,-2.267374992,0.590837479
0.04309881,1.120625019,-2.426187515,0.539550006
0.0455305,1.180437446,-2.541137457,0.4736875
0.0479622,1.218387485,-2.609474897,0.402737498
0.05039415,1.234200001,-2.638762474,0.3282125
0.05282584,1.230625033,-2.641237497,0.248874992
0.05525761,1.209862471,-2.622950077,0.170637503
0.0576893,1.177962542,-2.59242487,0.094875
0.06012121,1.135337472,-2.555712461,0.024062499
0.0625529,1.081575036,-2.509375095,-0.043175001
0.0649846,1.022862554,-2.44818759,-0.102987498
0.06741636,0.959337473,-2.373662472,-0.160462499
0.06984806,0.892099977,-2.287037373,-0.210512504
0.07227998,0.822525024,-2.186800003,-0.250800014
0.07471167,0.746762514,-2.075562477,-0.281462491
0.07714336,0.666187525,-1.946174979,-0.291224986
0.07957513,0.578187525,-1.790937543,-0.280225009
0.08200682,0.477950007,-1.60641253,-0.243512496
0.08443873,0.36066249,-1.380499959,-0.189750001
0.08687042,0.226325005,-1.117737532,-0.127462506
0.08930211,0.0858,-0.827062488,-0.0639375
0.09173388,-0.0583,-0.520437479,-0.0064625
0.09416558,-0.207350001,-0.219862506,0.042350002
0.09659747,-0.351587504,0.074524999,0.079062499
0.09902917,-0.494450003,0.364100009,0.102162503
0.10146093,-0.636212468,0.654912472,0.118112497
0.10389263,-0.771787524,0.949299991,0.129112497
0.10632432,-0.903787494,1.25592494,0.126637504
0.10875622,-1.022312522,1.530925035,0.118112497
0.11118792,-1.111412525,1.796025038,0.107112497
0.11361961,-1.162699938,2.076937437,0.113162503
0.11605138,-1.185937524,2.389750004,0.131587505
0.11848307,-1.184700012,2.728137493,0.166924998
0.12091476,-1.166412473,3.05318737,0.228112504
0.12334668,-1.129837513,3.336575031,0.308687508
0.12577845,-1.074837446,3.563862562,0.39792499
0.12821014,-0.999074996,3.701912403,0.4736875
0.13064206,-0.883024991,3.720200062,0.521262527
0.13307376,-0.715550005,3.594387531,0.518787503
0.13550546,-0.4736875,3.340287447,0.467500001
0.13793715,-0.150012493,2.979762554,0.372212499
0.14036892,0.237324998,2.547324896,0.257400006
0.14280061,0.652712524,2.108700037,0.143824995
0.14523254,1.036337495,1.678737521,0.0606375
0.14766423,1.341724992,1.309687495,0.019112499
0.150096,1.534775019,1.043349981,-0.011412499
0.15252769,1.604349971,0.901724994,-0.0529375
0.15495938,1.554299951,0.883300006,-0.127462506
0.1573913,1.41624999,0.967724979,-0.226462498
0.15982299,1.221962452,1.12530005,-0.342512488
0.16225469,0.998387516,1.326874971,-0.463375002
0.16468645,0.769999981,1.563925028,-0.578324974
0.16711815,0.548900008,1.793550014,-0.689424992
0.16955006,0.337562501,1.987837434,-0.800662518
0.17198176,0.144512504,2.155174971,-0.908187509
0.17441345,-0.029012499,2.296937466,-1.016812444
0.17684521,-0.1830125,2.431274891,-1.118287444
0.17927691,-0.322162509,2.566849947,-1.213575006
0.18170885,-0.45539999,2.697612524,-1.295387506
0.18414055,-0.589737475,2.8197124,-1.362625003
0.18657224,-0.730262518,2.921187401,-1.415150046
0.18900401,-0.885500014,2.999424934,-1.451725006
0.1914357,-1.041837454,3.05318737,-1.471387506
0.19386764,-1.203125,3.082474947,-1.465199947
0.19629933,-1.366750002,3.087287426,-1.432199955
0.1987311,-1.525562525,3.066524982,-1.376099944
0.20116279,-1.677087545,3.031187534,-1.300337434
0.20359448,-1.821324944,2.978662491,-1.209862471
0.20602639,-1.958137512,2.921187401,-1.103574991
0.20845808,-2.089999914,2.861375093,-0.99000001
0.21088978,-2.218287468,2.80142498,-0.876424968
0.21332155,-2.340524912,2.736662388,-0.765187502
0.21575324,-2.45162487,2.670662403,-0.660137475
0.21818517,-2.553099871,2.602324963,-0.563612521
0.22061687,-2.64109993,2.549799919,-0.470799983
0.22304864,-2.716724873,2.52532506,-0.384037495
0.22548033,-2.780250072,2.535087585,-0.307037503
0.22791225,-2.834012508,2.547324896,-0.241037503
0.23034396,-2.869487524,2.571799994,-0.190987498
0.23277565,-2.891487598,2.604799986,-0.149462506
0.23520735,-2.900012493,2.631612539,-0.117699996
0.23763911,-2.900012493,2.647562504,-0.089649998
0.24007081,-2.891487598,2.657325029,-0.071225002
0.24250271,-2.885437489,2.64989996,-0.069987498
0.24493441,-2.884200096,2.624325037,-0.0859375
0.24736618,-2.881725073,2.582799911,-0.115225002
0.24979787,-2.878012419,2.532612562,-0.148224995
0.25222979,-2.864537477,2.476512432,-0.181225002
0.2546615,-2.841437578,2.422749996,-0.208037496
0.25709319,-2.809674978,2.365274906,-0.227699995
0.25952488,-2.765675068,2.31151247,-0.243512496
0.26195661,-2.710675001,2.257750034,-0.258224994
0.26438834,-2.64715004,2.201649904,-0.272799999
0.26682025,-2.577437401,2.13564992,-0.29232499
0.26925195,-2.504149914,2.056174994,-0.319274992
0.27168371,-2.432100058,1.963362455,-0.349799991
0.27411541,-2.35757494,1.853362441,-0.38032499
0.27654712,-2.292812586,1.72755003,-0.408512503
0.27897905,-2.228049994,1.593212485,-0.434087485
0.28141074,-2.168237448,1.459975004,-0.459800005
0.28384251,-2.113237381,1.330449939,-0.492799997
0.2862742,-2.068000078,1.203400016,-0.530612469
0.28870591,-2.030187607,1.083775043,-0.563612521
0.29113783,-2.00090003,0.981062472,-0.590425015
0.29356953,-1.982475042,0.902962506,-0.606374979
0.2960013,-1.96913743,0.856487513,-0.610087514
0.29843298,-1.965425014,0.834487498,-0.605137467
0.30086469,-1.96913743,0.832012475,-0.595375001
0.3032964,-1.976424932,0.851537466,-0.580662489
0.30572811,-1.98742497,0.898012519,-0.570900023
0.30816005,-2.003237486,0.944487512,-0.563612521
0.31059175,-2.014237404,0.999487519,-0.559899986
0.31302344,-2.024137497,1.058062553,-0.562375009
0.31545536,-2.030187607,1.120350003,-0.569662511
0.31788704,-2.032662392,1.182637453,-0.580662489
0.32031881,-2.033900023,1.251112461,-0.599087477
0.3227505,-2.030187607,1.321925044,-0.61984998
0.3251822,-2.017950058,1.392874956,-0.64418751
0.32761389,-2.003237486,1.458737493,-0.668662489
0.3300458,-1.982475042,1.518687487,-0.696712494
0.33247757,-1.956900001,1.57121253,-0.729712486
0.33490926,-1.927612543,1.618787527,-0.772475004
0.33734096,-1.89942503,1.651787519,-0.818949997
