"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.615208319E-3,-4.995711365E0,8.210725708E0,5.458249512E0
1.347320830E-2,-4.867877197E0,8.363707581E0,5.445975037E0
2.336020832E-2,-5.088668060E0,9.427245941E0,5.770350494E0
3.321720829E-2,-5.283862152E0,9.707313538E0,5.618715820E0
4.310520831E-2,-4.891677704E0,9.650282135E0,5.453758850E0
5.296220828E-2,-4.160448303E0,8.445437622E0,6.065536652E0
6.285020831E-2,-3.939208374E0,6.688241730E0,6.955735474E0
7.270720834E-2,-3.292253723E0,6.162534943E0,8.525371399E0
8.259520831E-2,-2.336341553E0,5.512586517E0,7.908953247E0
9.248320834E-2,-2.339934082E0,6.212680664E0,7.190896454E0
1.023402083E-1,-2.405198364E0,6.599626007E0,8.563991089E0
1.122272083E-1,-2.882555695E0,5.871390381E0,8.373587036E0
1.220852083E-1,-3.242407379E0,6.152356110E0,6.467899933E0
1.319722083E-1,-2.676733704E0,6.262826385E0,6.626869354E0
1.418302083E-1,-2.154769135E0,6.021827545E0,7.441026306E0
1.517172083E-1,-1.890418854E0,5.615572357E0,8.357270966E0
1.615742083E-1,-1.716929626E0,4.817881165E0,8.456963654E0
1.714622083E-1,-1.153351593E0,4.360881500E0,7.922125854E0
1.813502083E-1,-5.562432861E-1,4.255949707E0,7.450456696E0
1.912072083E-1,-2.806663513E-1,4.245920563E0,7.500602417E0
2.010860833E-1,-1.543290710E-1,3.954626312E0,7.593110046E0
2.109430833E-1,-1.926493835E-1,3.528761902E0,7.596253510E0
2.208310833E-1,-4.897814941E-1,3.573818207E0,7.779322815E0
2.307180833E-1,-1.095721436E0,3.628155212E0,7.754624176E0
2.405750833E-1,-3.009491730E0,2.988235931E0,7.455396423E0
2.504630833E-1,-5.495372314E0,2.124232635E0,8.584049377E0
2.603200833E-1,-5.833968201E0,2.906655579E0,9.715247040E0
2.702080833E-1,-3.708238678E0,4.435127106E0,8.888965302E0
2.800650833E-1,-9.142987061E-1,4.619244232E0,9.095984802E0
2.899530833E-1,3.195854187E-1,3.960015106E0,8.092471619E0
2.998100833E-1,1.019230499E0,3.776197357E0,7.663613434E0
