"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.901679175E-2,3.944476694E-2,9.265945107E-2,2.754623629E-2
5.902479170E-2,4.002054036E-2,7.678621262E-2,2.435177751E-2
6.903279177E-2,3.835418820E-2,6.416053325E-2,1.993451640E-2
7.904079172E-2,2.849889174E-2,5.599608272E-2,1.795525476E-2
8.904979168E-2,2.173278481E-2,4.424298182E-2,1.908560097E-2
9.905779175E-2,1.153447665E-2,3.546547145E-2,1.506209467E-2
1.090657917E-1,7.395110093E-3,2.347739600E-2,1.492373087E-2
1.190737917E-1,5.928772502E-3,9.309645742E-3,1.055987552E-2
1.290827917E-1,-8.939309046E-4,-6.109579466E-3,7.826564834E-3
1.390907917E-1,-5.203990731E-3,-2.680633590E-2,3.681353759E-3
1.490987918E-1,-9.104348719E-3,-4.092188179E-2,-2.636806574E-3
1.591067917E-1,-1.232677326E-2,-6.304103136E-2,-1.835194882E-3
1.691157917E-1,-1.544191968E-2,-6.834546477E-2,-1.129649673E-2
1.791237917E-1,-2.430571988E-2,-7.880156487E-2,-1.331783552E-2
1.891317917E-1,-2.607014030E-2,-8.512733132E-2,-1.619156078E-2
1.991397918E-1,-2.870374173E-2,-9.845937788E-2,-2.106328122E-2
2.091487917E-1,-2.560793981E-2,-1.042463183E-1,-2.324740216E-2
2.191567917E-1,-3.556044027E-2,-1.144776493E-1,-2.062046155E-2
2.291647918E-1,-3.774083406E-2,-1.239221245E-1,-1.994618028E-2
2.391722917E-1,-4.446185380E-2,-1.395072192E-1,-1.653467119E-2
2.491812917E-1,-4.933814704E-2,-1.475584209E-1,-1.555718109E-2
2.591892917E-1,-5.183299631E-2,-1.481384635E-1,-1.776201278E-2
2.691972917E-1,-5.439793319E-2,-1.538439691E-1,-1.993397623E-2
2.792052918E-1,-5.801424384E-2,-1.613210589E-1,-2.135823481E-2
2.892142917E-1,-6.157648563E-2,-1.683344990E-1,-2.407865413E-2
2.992222917E-1,-6.783225387E-2,-1.653493643E-1,-3.259783983E-2
3.092302918E-1,-6.738797575E-2,-1.715342104E-1,-3.662423790E-2
3.192382917E-1,-6.557702273E-2,-1.688713133E-1,-3.953320906E-2
3.292472917E-1,-6.661091000E-2,-1.642628908E-1,-4.576729611E-2
3.392552917E-1,-6.285239011E-2,-1.674653441E-1,-4.267323762E-2
3.492632917E-1,-6.052257866E-2,-1.724140346E-1,-4.572504759E-2
3.592712918E-1,-5.878912657E-2,-1.792367846E-1,-4.541132599E-2
3.692802917E-1,-5.747045204E-2,-1.907401979E-1,-4.494426772E-2
3.792882917E-1,-5.899431556E-2,-2.018695474E-1,-4.781195894E-2
3.892962917E-1,-5.955741554E-2,-2.072060853E-1,-5.097198859E-2
3.993042917E-1,-6.259235740E-2,-2.166754901E-1,-5.188465491E-2
4.093132918E-1,-6.297677755E-2,-2.211199403E-1,-5.243333057E-2
4.193212917E-1,-6.187582761E-2,-2.237532735E-1,-5.379340798E-2
4.293292917E-1,-6.185837090E-2,-2.308137864E-1,-5.067091063E-2
4.393372918E-1,-6.382592022E-2,-2.359976321E-1,-5.366669968E-2
4.493462917E-1,-6.304714829E-2,-2.288115174E-1,-4.922664911E-2
4.593542917E-1,-5.935573578E-2,-2.253118604E-1,-4.740051925E-2
4.693622917E-1,-5.936472863E-2,-2.166572809E-1,-4.527715221E-2
4.793702917E-1,-5.018694699E-2,-2.102324069E-1,-4.106935486E-2
4.893792918E-1,-4.416022822E-2,-2.013378739E-1,-3.999970108E-2
4.993872917E-1,-3.979397565E-2,-1.921403706E-1,-3.486699238E-2
5.093952917E-1,-3.574673831E-2,-1.842637658E-1,-3.301847726E-2
