"event","experiment time","system time","system time text"
"START",0.000000000E0,1636469833.692,"2021-11-09 15:57:13.692 UTC+01:00"
"PAUSE",2.120581404E1,1636469854.898,"2021-11-09 15:57:34.898 UTC+01:00"
