"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.724999741E-4,-1.464704132E0,3.865411835E0,8.838071136E0
1.073650000E-2,-1.392853546E0,4.087400208E0,9.075178070E0
2.069949999E-2,-1.172960815E0,4.227508850E0,8.913663940E0
3.066349999E-2,-7.153623962E-1,4.464466095E0,9.078321533E0
4.062649998E-2,-1.348994751E0,4.071982269E0,8.615184631E0
5.059050000E-2,-1.178050232E0,4.062551880E0,8.901539154E0
6.055349999E-2,-1.086440735E0,3.773353271E0,9.235345001E0
7.051749999E-2,-1.306034088E0,3.245999908E0,9.238338776E0
8.048049998E-2,-1.354682922E0,3.221750336E0,9.004674683E0
9.044449998E-2,-1.331930237E0,3.406466217E0,8.827742615E0
1.004075000E-1,-1.375639343E0,3.430266724E0,8.440048828E0
1.103715000E-1,-1.254541168E0,3.306174774E0,8.231831818E0
1.203345000E-1,-8.903485107E-1,2.995570679E0,8.318651276E0
1.302985000E-1,-8.493338013E-1,2.726879425E0,8.540040894E0
1.402615000E-1,-9.776170349E-1,2.335742798E0,8.590036926E0
1.502255000E-1,-1.104702759E0,2.126178589E0,8.874595184E0
1.601887500E-1,-1.391356659E0,2.063758392E0,9.083111572E0
1.701527500E-1,-1.476230164E0,2.053579559E0,9.200916595E0
1.801157500E-1,-1.249002686E0,1.881886597E0,9.494456177E0
1.900797500E-1,-1.045426025E0,1.625619507E0,9.692793732E0
2.000427500E-1,-7.885601807E-1,1.632355499E0,9.548044739E0
2.100067500E-1,-7.786807251E-1,1.868564301E0,9.435029755E0
2.199697500E-1,-9.966275024E-1,2.179018707E0,9.516909485E0
2.299337500E-1,-1.229543152E0,2.471360779E0,9.630672913E0
2.398967500E-1,-1.434317322E0,2.523901520E0,9.856702881E0
2.498607500E-1,-1.558259583E0,2.145638123E0,9.759405212E0
2.598237500E-1,-1.545985107E0,1.660796356E0,9.014703827E0
2.697877500E-1,-1.503922577E0,1.202449493E0,8.245004425E0
2.797507500E-1,-1.412163391E0,1.080303497E0,7.857610016E0
2.897147500E-1,-1.172960815E0,1.523531799E0,8.097111969E0
2.996777500E-1,-1.002465363E0,2.088606720E0,8.541388092E0
3.096417500E-1,-1.053958282E0,2.387684784E0,8.368647308E0
3.196047500E-1,-1.112935638E0,2.675835571E0,8.057444458E0
3.295687500E-1,-1.286275177E0,2.994822235E0,7.778424683E0
3.395317500E-1,-1.393751678E0,3.163820801E0,7.857310638E0
3.494957500E-1,-1.466949463E0,3.049608307E0,8.441845093E0
3.594587500E-1,-1.420396271E0,2.751578064E0,8.710985413E0
3.694227500E-1,-1.472188568E0,2.352507935E0,8.748557281E0
3.793857500E-1,-1.456620941E0,2.163600769E0,8.762777710E0
3.893497500E-1,-1.468895416E0,2.190993805E0,8.530011749E0
3.993127500E-1,-1.662742310E0,2.201022949E0,8.112380219E0
4.092767500E-1,-1.890867920E0,2.256258087E0,7.936046906E0
4.192397500E-1,-2.191592560E0,2.489323425E0,7.915090485E0
4.292037500E-1,-2.171384583E0,2.500550079E0,7.484286346E0
4.391667500E-1,-2.230062561E0,2.044747925E0,7.315736847E0
4.491307500E-1,-2.099084930E0,2.280807037E0,7.959997101E0
4.590937500E-1,-1.996548157E0,2.307900696E0,8.468639374E0
4.690577500E-1,-1.994003448E0,1.731599121E0,8.697363739E0
4.790207500E-1,-2.160906372E0,1.223256226E0,8.269104309E0
4.889847500E-1,-2.706671448E0,1.275198212E0,7.378157043E0
4.989477500E-1,-2.803070984E0,1.819167023E0,7.338639221E0
5.089117500E-1,-2.959795074E0,1.397643585E0,7.743696899E0
5.188747500E-1,-3.370690613E0,4.900808716E-1,8.270152130E0
5.288387500E-1,-4.016447754E0,5.297483826E-1,9.649683380E0
5.388017500E-1,-3.471281433E0,-1.015787659E0,1.695194824E1
5.487657500E-1,-3.507506104E0,-4.730163574E-2,1.343501175E1
5.587287500E-1,-3.171305237E0,9.999206543E-2,1.284957916E1
5.686927500E-1,-3.815266113E0,4.056564331E-2,1.269884262E1
5.786557500E-1,-4.554578705E0,9.053173828E-1,1.028107040E1
5.886197500E-1,-5.066963196E0,1.844464417E0,8.239465942E0
5.985827500E-1,-5.023553467E0,2.862647095E0,8.648864594E0
6.085467500E-1,-4.931195526E0,2.658621368E0,1.049946625E1
6.185097500E-1,-4.042343903E0,2.092348938E0,9.650431824E0
6.284737500E-1,-3.194806366E0,1.935774536E0,8.621920624E0
6.384367500E-1,-2.684517517E0,1.692380676E0,8.807085571E0
6.484007500E-1,-2.205663300E0,1.066981201E0,8.835077362E0
6.583637500E-1,-2.024240570E0,4.755610657E-1,9.472302246E0
6.683277500E-1,-2.468816071E0,1.148112488E-1,1.014949402E1
6.782907500E-1,-3.083138580E0,4.456233215E-1,9.861642609E0
6.882547500E-1,-3.547622681E0,7.062313843E-1,9.486073608E0
6.982177500E-1,-3.637435913E0,7.891589355E-1,9.376950531E0
7.081807500E-1,-3.361260223E0,8.523275757E-1,9.243727570E0
7.181447500E-1,-3.093766479E0,6.911128235E-1,9.256002045E0
7.281077500E-1,-3.054248657E0,4.900808716E-1,9.538614349E0
7.380717500E-1,-3.035387878E0,-2.574645996E-2,9.047635345E0
7.480347500E-1,-3.060086517E0,-4.334985352E-1,9.588760071E0
7.579987500E-1,-2.796035614E0,-1.035845947E-1,1.094134735E1
7.679617500E-1,-2.582878876E0,-3.001258850E-1,1.117531082E1
7.779257500E-1,-2.268233185E0,-6.529421997E-1,1.133233429E1
7.878887500E-1,-2.186652832E0,-1.583706665E-1,1.079749649E1
7.978527500E-1,-2.410437469E0,-9.250762939E-2,1.010353958E1
8.078157500E-1,-2.430944824E0,-2.409988403E-1,9.775122528E0
8.177797500E-1,-2.667902069E0,-5.644761658E-1,9.661808167E0
8.277427500E-1,-2.666405182E0,-1.043031006E0,8.990304565E0
8.377067500E-1,-2.751877441E0,-2.014510803E0,8.284971313E0
8.476697500E-1,-2.860401764E0,-2.792293396E0,6.880891113E0
8.576337500E-1,-2.568957825E0,-3.665128326E0,5.561834106E0
8.675967500E-1,-2.898722076E0,-4.784350891E0,5.206473083E0
8.775607500E-1,-3.261717224E0,-5.576952667E0,5.047353973E0
8.875237500E-1,-3.193908234E0,-5.161865845E0,5.305567017E0
8.974877500E-1,-2.921474762E0,-2.694247284E0,5.625302124E0
9.074507500E-1,-1.766027527E0,-1.124910736E0,6.358776855E0
9.174147500E-1,-1.087638245E0,-1.113384705E0,7.150480499E0
9.273777500E-1,-9.292675781E-1,-1.286873932E0,8.107889557E0
9.373417500E-1,-1.012344818E0,-4.361929321E-1,7.851921844E0
9.473047500E-1,-1.266665955E0,1.715133362E0,6.533912659E0
9.572687500E-1,-8.650511169E-1,2.987786865E0,5.806874542E0
9.672317500E-1,-5.448669434E-1,3.007695465E0,5.869294739E0
9.771957500E-1,-6.682104492E-1,2.012714539E0,6.211632843E0
9.871587500E-1,-1.391206970E0,1.837578735E0,6.855743408E0
9.971227500E-1,-1.961221619E0,2.969824219E0,6.523883514E0
1.007085750E0,-2.008523254E0,4.782404938E0,5.372178497E0
1.017049750E0,-9.669891357E-1,6.590644684E0,6.080804901E0
1.027012750E0,-1.357676697E-1,8.062833252E0,7.118896179E0
1.036976750E0,-1.948947144E-1,9.191635895E0,5.484445038E0
1.046939750E0,-1.007854156E0,9.032217407E0,3.865711212E0
1.056903750E0,-2.370620270E0,7.702233124E0,5.086572418E0
1.066866750E0,-3.334465942E0,6.945856018E0,6.812782745E0
1.076830750E0,-4.105512543E0,7.756270752E0,8.211773529E0
1.086793750E0,-4.083657990E0,9.344917145E0,9.456285553E0
1.096757750E0,-3.533701630E0,1.122949814E1,9.655820618E0
1.106720750E0,-3.334615631E0,1.253074219E1,8.323441315E0
1.116684750E0,-2.436782684E0,1.328322739E1,6.086493073E0
1.126647750E0,-2.368524628E0,1.276949570E1,4.148323517E0
1.136611750E0,-2.911146240E0,1.139954453E1,3.099754028E0
1.146574750E0,-3.939507751E0,1.053643936E1,3.352129211E0
1.156538750E0,-5.541476440E0,1.116677856E1,4.273912354E0
1.166501375E0,-6.462660828E0,1.204919357E1,7.221133575E0
1.176464375E0,-7.238347778E0,1.171883057E1,9.834548950E0
1.186428375E0,-7.817493439E0,1.228764771E1,1.347153580E1
1.196391375E0,-7.250771942E0,1.250858826E1,1.093565918E1
1.206355375E0,-6.491101685E0,1.168350403E1,8.904832306E0
1.216318375E0,-6.395001526E0,1.014724869E1,8.255183258E0
1.226282375E0,-5.617967377E0,9.345366211E0,6.680607605E0
1.236245375E0,-4.675227814E0,8.932225342E0,5.753435669E0
1.246209375E0,-3.996090088E0,7.982450409E0,5.774541779E0
1.256172375E0,-3.986360321E0,6.277046814E0,6.321953430E0
1.266136375E0,-4.476141815E0,6.763984222E0,7.594457245E0
1.276099375E0,-4.712350616E0,7.684569855E0,8.691825256E0
1.286063375E0,-5.414091339E0,8.471782837E0,9.587861938E0
1.296026375E0,-5.845045166E0,9.004674683E0,1.081920135E1
1.305990375E0,-5.676495667E0,8.885821838E0,1.057041870E1
1.315953375E0,-5.220094757E0,8.468489685E0,9.862540741E0
1.325917375E0,-4.577630768E0,7.890541534E0,9.123078461E0
1.335880375E0,-4.185745697E0,6.948999481E0,8.740174713E0
1.345844375E0,-4.192481689E0,6.244414673E0,8.754544830E0
1.355807375E0,-4.469854889E0,4.842130737E0,9.478888550E0
1.365771375E0,-4.533322906E0,4.659360809E0,9.433383179E0
1.375734375E0,-4.882546692E0,4.256847839E0,8.846004639E0
1.385698375E0,-5.120252380E0,3.688330078E0,8.745264130E0
1.395661375E0,-5.185965729E0,3.706741791E0,8.927285614E0
