"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.619670000E-1,5.944806933E-1,9.012113810E-1,1.199899435E0
1.719460000E-1,6.887776256E-1,8.908021450E-1,1.283434510E0
1.818950000E-1,8.016301394E-1,8.730877638E-1,1.330254078E0
1.918740000E-1,8.886108398E-1,8.551604748E-1,1.361231089E0
2.018530000E-1,9.157037139E-1,8.273210526E-1,1.348234534E0
2.118020000E-1,8.772615194E-1,7.618320584E-1,1.276570439E0
2.217810000E-1,7.886947393E-1,7.180491686E-1,1.184959292E0
2.317610000E-1,6.929399967E-1,6.919038296E-1,1.119911790E0
2.417090000E-1,6.380012631E-1,6.089255810E-1,1.076007009E0
2.516890000E-1,6.361410618E-1,4.773496687E-1,1.036787391E0
2.616370000E-1,6.604738832E-1,3.091528118E-1,9.932745099E-1
2.716170000E-1,6.902400255E-1,1.622014493E-1,9.980983138E-1
2.815960000E-1,7.077249885E-1,1.089595258E-3,1.009878278E0
2.915450000E-1,7.180655599E-1,-8.521652967E-2,1.001504540E0
3.015240000E-1,7.360975742E-1,-1.089943945E-1,9.794414043E-1
3.114730000E-1,7.558760643E-1,-1.229229942E-1,9.560969472E-1
3.214520000E-1,7.642515898E-1,-7.024323940E-2,9.480283260E-1
3.314310000E-1,7.607657909E-1,1.192353386E-2,9.495165348E-1
3.413800000E-1,7.431895733E-1,7.960125804E-2,9.643328190E-1
3.513590000E-1,7.239567041E-1,1.488074958E-1,9.931125641E-1
3.613380000E-1,7.070374489E-1,2.105785906E-1,1.023557067E0
3.712870000E-1,6.881106496E-1,2.691090107E-1,1.066775084E0
3.812660000E-1,6.661032438E-1,2.969924212E-1,1.104220510E0
3.912150000E-1,6.439462304E-1,2.800030410E-1,1.134943247E0
4.011940000E-1,5.990253687E-1,2.350568324E-1,1.136151433E0
4.111730000E-1,5.553234220E-1,1.955248713E-1,1.113269806E0
4.211220000E-1,5.026437640E-1,1.434866786E-1,1.063583016E0
4.311010000E-1,4.488103688E-1,6.579615176E-2,9.843116999E-1
4.410500000E-1,4.177269638E-1,9.333210997E-3,8.769808412E-1
4.510290000E-1,3.887802660E-1,-2.894360386E-2,7.542578578E-1
4.610090000E-1,3.733386993E-1,-6.544680148E-2,6.291313767E-1
4.709570000E-1,3.627694249E-1,-1.147581637E-1,5.086768866E-1
4.809370000E-1,3.365613222E-1,-1.190858185E-1,4.055013359E-1
4.908850000E-1,2.821590602E-1,-1.245559454E-1,3.189629912E-1
5.008650000E-1,1.836689115E-1,-1.192037165E-1,2.661049366E-1
5.108440000E-1,3.373268247E-2,-4.738040268E-2,2.426078618E-1
5.207930000E-1,-1.503697932E-1,1.950391941E-2,1.930521578E-1
5.307720000E-1,-3.141374290E-1,9.022708982E-2,1.044802144E-1
5.407510000E-1,-4.771869779E-1,1.096175462E-1,-2.470549382E-2
5.507000000E-1,-6.497486234E-1,5.856128410E-2,-2.080106139E-1
5.606790000E-1,-8.412702680E-1,-2.774066478E-2,-4.585223198E-1
