"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481875058595E9,"2021-11-09 19:17:55.059 UTC+01:00"
"PAUSE",1.638572208327241E1,1.636481891444434E9,"2021-11-09 19:18:11.444 UTC+01:00"
