"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636370180183000E9,"2021-11-08 12:16:20.183 UTC+01:00"
"PAUSE",1.230159763333504E2,1.636370303197000E9,"2021-11-08 12:18:23.197 UTC+01:00"
