"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636483244003467E9,"2021-11-09 19:40:44.003 UTC+01:00"
"PAUSE",5.705265237501590E1,1.636483301055870E9,"2021-11-09 19:41:41.056 UTC+01:00"
