"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636485005957337E9,"2021-11-09 20:10:05.957 UTC+01:00"
"PAUSE",2.068604087503627E1,1.636485026643255E9,"2021-11-09 20:10:26.643 UTC+01:00"
