"event","experiment time","system time","system time text"
"START",0.000000000E0,1636387344.061,"2021-11-08 17:02:24.061 UTC+01:00"
"PAUSE",2.083070041E1,1636387365.339,"2021-11-08 17:02:45.339 UTC+01:00"
