Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.008444015,0.75515002,-0.482625008,0.991787493
0.025471294,0.046612501,-0.224812493,0.755975008
0.042498454,-0.302912504,0.1233375,0.351587504
0.05952577,-0.707300007,-0.108762503,-0.024612499
0.076552902,-1.098212481,-0.542437494,-0.216425002
0.093580207,-1.389024973,-0.764774978,-0.331237495
0.110607363,-1.475649953,-0.764774978,-0.470524997
0.127634658,-1.474412441,-0.740437508,-0.633050025
0.144661853,-1.481837511,-0.67801249,-0.816337466
0.161689144,-1.539175034,-0.547387481,-0.960437477
0.178716294,-1.579599977,-0.271287501,-1.055724978
0.195743591,-1.502599955,-0.009762499,-1.044724941
0.212770752,-1.310787439,-0.022,-0.938437522
0.229798057,-1.059162498,-0.354337484,-0.78828752
0.246825156,-0.908874989,-0.62796247,-0.684337497
0.263852319,-0.886874974,-0.605962515,-0.696574986
0.280879624,-1.017500043,-0.200337499,-0.739337504
0.297906775,-1.246024966,0.277337492,-0.646525025
0.314934093,-1.302262545,0.505725026,-0.383899987
0.331961232,-1.194737434,0.520437479,-0.217662498
0.348988515,-0.99068749,0.522912502,-0.246950001
0.366015661,-0.809875011,0.663299978,-0.333712488
0.383042966,-0.677874982,0.717062473,-0.415662497
0.400070108,-0.618062496,0.569249988,-0.457187504
0.417097423,-0.542299986,0.35186249,-0.460762501
0.43412457,-0.553300023,0.305387497,-0.518237472
0.451151647,-0.602112472,0.342099994,-0.612287521
0.468179021,-0.642537475,0.519199967,-0.603762507
0.485206361,-0.687637508,0.735487521,-0.541474998
0.502233517,-0.47506249,0.902824998,-0.395999998
0.519260808,0.556050003,1.060400009,0.150012493
0.536287979,0.072187498,0.952875018,0.923449993
0.553315293,-0.423774988,0.447149992,1.120074987
0.570342375,0.052662499,1.343924999,1.327837467
0.587369555,1.512637496,1.285212517,1.935037494
0.604396856,2.449699879,0.537487507,2.003375053
0.621424208,1.506449938,-0.281049997,1.067549944
0.638451371,-0.252725005,-0.931012511,0.335774988
0.65547844,-0.384725004,-0.009762499,-0.451000005
0.672505712,-0.536112487,0.635249972,-0.477950007
0.689532868,-1.019974947,1.188687444,-0.069849998
0.706560169,-0.793924987,0.945587516,-0.123612501
0.72358732,-0.647350013,0.542437494,-0.409474999
0.740614596,-0.395725012,-0.138050005,-0.717337489
0.757641752,-0.229487494,-0.430099994,-0.972674966
0.774669058,-0.059675001,-0.284624994,-0.994674981
0.791696228,0.073425002,0.222337499,-0.939674974
0.808723544,0.160187498,0.449624986,-0.828575015
0.825750661,0.190712497,0.579012513,-0.679525018
0.842777966,0.237187505,0.750062525,-0.518237472
0.859805103,0.239662498,0.582724989,-0.31666249
0.876832409,0.329999983,0.42019999,-0.193187505
0.893859575,0.414287508,0.327387512,-0.1651375
0.910886647,0.546287477,0.315149993,-0.1651375
0.927913976,0.692862511,0.091574997,-0.072324999
0.944941356,0.839437485,-0.037950002,0.0352
0.961968507,0.944487512,-0.150287494,0.0792
0.978995813,1.10096252,-0.0292875,0.132962495
