"event","experiment time","system time","system time text"
"START",0.000000000E0,1636390858.913,"2021-11-08 18:00:58.913 UTC+01:00"
"PAUSE",7.568328737E1,1636390934.597,"2021-11-08 18:02:14.597 UTC+01:00"
