Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.014278497,1.809000134,-8.470950127,-4.693950176
0.031305916,1.669950128,-6.436050415,-3.052050114
0.048333501,-0.394950032,-5.481000423,-0.412950009
0.065360955,-3.496050119,-5.457000256,2.478000164
0.082388339,-4.927950382,-6.336000443,5.077950478
0.099415953,-5.722950459,-6.867000103,5.595000267
0.11644334,-5.787000179,-5.566950321,4.048950195
0.133470839,-5.263050079,-4.401000023,2.185950041
0.150498439,-4.401000023,-4.027950287,2.028000116
0.167525882,-3.379050255,-3.817050219,2.053950071
0.184553482,-2.854050159,-2.992950201,2.008949995
0.201580885,-2.208000183,-2.407050133,1.887000084
0.218608317,-1.381950021,-1.96905005,1.840950131
0.235635722,-0.829050064,-1.842000127,1.780950069
0.25266336,-0.454950035,-1.831950068,1.980000138
0.269690799,-0.232950017,-2.170050144,2.595000029
0.286718404,-0.726000011,-2.526000023,3.498000145
0.303745783,-1.827000141,-2.775000095,3.979050159
0.320773245,-3.9150002,-2.887950182,3.565050125
0.337800613,-5.899950504,-2.902050257,2.911050081
0.35482824,-7.642950535,-3.154050112,3.247050047
0.371855718,-10.3560009,-4.011000156,4.200000286
0.388883298,-13.59300041,-5.34705019,10.7530508
0.405910692,-18.31695175,-12.70905018,12.76200104
0.422938125,-20.17905045,-21.45300102,12.13395023
0.439965517,-12.24195099,-14.24700069,8.983050346
0.456993132,-5.140950203,-8.199000359,2.26695013
0.474020606,-0.24000001,-5.026050091,-0.094950005
0.491048031,2.529000044,-4.48995018,-0.55005002
0.508075644,3.190050125,-5.332950115,0.096000001
0.525103043,0.624000013,-5.287050247,0.675000012
0.542130501,-2.299050093,-5.008950233,0.958050072
0.559158101,-4.083000183,-4.933050156,1.240050077
0.576185485,-4.00605011,-5.392050266,2.884950161
0.593212967,-3.637050152,-5.998050213,5.815950394
0.610240392,-3.597000122,-6.757050514,7.723950386
0.627267986,-4.245000362,-8.017050743,5.101950169
0.644295479,-4.317000389,-8.55300045,2.928000212
0.661322882,-4.554000378,-8.602950096,2.353950024
0.678350525,-4.815000057,-8.788050652,1.525050044
0.695377887,-5.542950153,-9.219000816,0.654000044
0.712405354,-6.8770504,-9.384000778,0.541050017
0.729432943,-7.912950516,-8.862000465,0.712950051
0.746460313,-7.545000553,-7.959000587,1.321950078
0.763487796,-7.02300024,-7.084950447,0.859950066
0.78051515,-6.709050179,-6.120000362,-0.103950001
0.797542755,-4.642950058,-5.608050346,-0.73605001
0.814570216,-2.617050171,-5.986050129,-0.77700001
0.831597574,-1.654950023,-6.787950516,-1.117050052
0.848625167,-0.55095005,-8.473950386,-1.438050032
0.865652596,0.259950012,-9.321000099,-0.921000063
0.882679983,-0.454950035,-8.878950119,0.220050007
0.899707576,-1.351050019,-7.930050373,1.108950019
0.916734966,-2.416050196,-7.921050549,1.413000107
0.933762429,-3.301950216,-8.431050301,1.947000146
0.950790043,-4.401000023,-8.574000359,2.538000107
0.967817457,-5.751000404,-8.847000122,2.586000204
0.984844837,-7.303050518,-9.288000107,2.619000196
1.001872296,-8.74695015,-9.256950378,2.229000092
1.018899926,-9.369000435,-8.577000618,2.085000038
1.035927289,-9.216000557,-8.3539505,2.068950176
1.052954774,-7.825050354,-8.923950195,2.683950186
1.069982166,-5.335050106,-8.617950439,3.802050114
1.0870098,-3.100950241,-8.721000671,4.021950245
1.104037193,-2.670000076,-11.23200035,2.3989501
1.12106465,-3.630000114,-12.65700054,1.225950003
1.138092041,-4.281000137,-12.35505104,1.075049996
1.155119637,-4.630950451,-12.18300056,1.324050069
1.1721471,-4.285950184,-12.65205097,0.967050076
1.189174502,-3.372000217,-12.46305084,-0.067950003
1.206202115,-2.581050158,-11.1409502,-0.889950037
1.223229567,-1.356000066,-9.508050919,-2.142000198
1.240256966,-1.116000056,-7.792050362,-2.440950155
1.257284343,-2.028000116,-6.493950367,-1.464000106
1.274311959,-2.761050224,-5.823000431,-1.183950067
1.291339427,-3.666000128,-5.172000408,-0.724050045
1.308366824,-4.693050385,-5.170050144,-0.169050008
1.325394233,-5.368050098,-5.505000114,0.00495
1.342421831,-5.086050034,-6.2760005,-0.106950007
1.359449279,-4.67595005,-7.084950447,0.208050013
1.376476684,-4.332000256,-7.593000412,0.541050017
1.393504295,-4.048950195,-7.81305027,0.229950011
1.410531673,-3.68805027,-8.079000473,-0.270000011
1.427559141,-3.193950176,-8.512050629,-1.038000107
1.444586541,-2.287050009,-8.899950027,-1.30095005
1.46161417,-1.441950083,-9.163050652,-0.814950049
1.478641539,-1.138050079,-9.369000435,-0.202950016
1.495669007,-1.453950047,-9.757050514,0.136050001
1.512696377,-2.044950008,-10.31505013,0.024
1.529723992,-2.152950048,-11.11200047,0.034050003
1.546751395,-1.201950073,-11.76105022,0.424050033
1.563778834,0.091950007,-12.06495094,1.84800005
1.580806462,1.075950027,-11.78505039,4.603950024
1.597833871,0.930000067,-11.3760004,7.089000225
1.614861241,-0.24000001,-10.79400063,8.011050224
1.6318887,-2.356050014,-10.36095047,6.477000237
1.648916284,-4.825050354,-9.376950264,1.747950077
1.665943659,-5.172000408,-8.899950027,-0.853950024
1.682971025,-3.454950094,-9.778950691,-2.287950039
1.699998459,-1.236000061,-11.34705067,-3.349050045
1.717025863,0.19995001,-11.36595058,-5.179950237
1.734053457,0.403050005,-10.14495087,-4.585950375
1.751080901,-0.256950021,-8.980950356,-2.211000204
1.768108333,-1.530000091,-8.407050133,0.205950007
1.785135708,-6.007950306,-9.010050774,-1.57005012
1.802163342,-9.364050865,-8.151000023,-1.323000073
1.819190783,-9.385950089,-6.240000248,1.44900012
1.83621817,-9.004950523,-4.699950218,5.245950222
1.853245564,-7.188000202,-5.245950222,5.382000446
1.870273199,-4.834050179,-7.186050415,2.871000051
1.887300572,-2.992950201,-9.091950417,-0.207000017
1.904328031,-1.78395009,-11.05995083,-2.460000038
1.921355663,-0.637050033,-11.21295071,-4.141050339
1.938383049,-0.088950001,-9.930000305,-4.105050087
1.955410494,-0.276000023,-8.789999962,-3.226950169
1.972437892,-1.660050035,-8.245950699,-2.343000174
1.989465301,-3.715950251,-8.527050018,-1.203000069
2.006492904,-4.750950336,-8.839950562,-0.009000001
2.023520381,-4.67895031,-8.815950394,0.73695004
2.040547763,-3.913050175,-8.365950584,3.013950109
2.057575127,-4.444050312,-8.032950401,2.341950178
2.074602777,-5.196000099,-8.017050743,0.250950009
2.091630197,-5.422950268,-8.268000603,-1.03305006
2.108657641,-4.924950123,-8.447999954,-1.665000081
2.12568523,-3.907950163,-8.488050461,-1.822950125
2.142712617,-3.024000168,-8.143050194,-1.704000115
2.15974,-2.386950016,-8.092950821,-1.330050111
2.176767428,-2.686950207,-7.939950466,-0.574050009
2.193794815,-3.501000166,-8.188950539,0.043050002
2.210822416,-4.564050198,-8.698950768,0.172050014
2.227849823,-4.76295042,-8.878950119,0.97905004
2.244877222,-4.494000435,-8.907000542,1.381950021
2.261904661,-4.071000099,-8.851950645,0.93900007
2.278932241,-3.963000298,-8.677050591,0.441000015
2.295959616,-4.140000343,-8.416049957,-0.054000001
2.312987092,-4.152000427,-8.187000275,-0.475050032
2.330014474,-3.97995019,-8.138999939,-0.447000027
2.347041844,-3.934050083,-8.055000305,-0.289050013
2.364069469,-3.895950079,-8.22495079,-0.258000016
2.381096866,-4.267050266,-8.48595047,-0.064050004
2.398124315,-4.696050167,-8.500050545,0.381000012
2.415151691,-5.026050091,-8.3539505,0.880950034
2.432179275,-5.365950108,-8.368950844,1.362000108
2.449206665,-5.689050198,-8.710950851,1.555950046
2.466234111,-6.099000454,-8.979000092,1.711950064
2.483261511,-6.573000431,-9.325950623,1.630950093
2.500288926,-7.537950516,-10.32495022,1.906050086
2.51731653,-7.240950108,-10.53105068,2.66505003
2.534343934,-6.111000061,-10.68405056,3.670050144
2.551371392,-4.747950077,-11.53095055,3.940950155
2.568398758,-3.762000084,-11.87595081,3.943050146
2.585426152,-3.676050186,-11.47200012,3.438000202
2.602453775,-4.118999958,-10.79400063,3.313950062
2.61948117,-4.593000412,-10.48500061,3.333000183
2.636508638,-4.328999996,-10.68600082,3.346950054
2.653536275,-3.673050165,-10.93005085,2.289000034
2.670563674,-3.075000048,-11.27805042,0.766050041
2.68759103,-2.188950062,-11.79000092,-0.328950018
2.704618497,-1.240950108,-11.46900082,-1.105050087
2.721645897,-1.15200007,-9.393000603,-1.036050081
2.73867353,-1.912950039,-7.315050125,-0.010950001
2.755700929,-3.288000107,-6.1270504,1.369950056
2.772728318,-4.150050163,-5.602950096,2.401050091
