"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.602714400E-2,-1.254561663E0,8.216899872E0,5.439626217E0
2.105058100E-2,-1.168370485E0,8.130708694E0,5.573701382E0
2.603808100E-2,-1.005564690E0,8.101978302E0,5.650316238E0
3.106151900E-2,-8.140285611E-1,7.987056732E0,5.659893036E0
3.601776900E-2,-7.469909191E-1,7.910442352E0,5.765237808E0
4.103964400E-2,-7.757213712E-1,7.843404770E0,5.851428986E0
4.603026900E-2,-9.002198577E-1,7.910442352E0,5.880159378E0
5.105214400E-2,-1.005564690E0,7.833827972E0,6.052541733E0
5.604120600E-2,-1.168370485E0,7.891288757E0,6.129156113E0
6.103183100E-2,-1.149216771E0,7.872135162E0,6.272808552E0
6.602089400E-2,-1.130063176E0,7.843404770E0,6.426037312E0
7.104276900E-2,-1.101332784E0,7.728483200E0,6.339846134E0
7.603183100E-2,-1.063025594E0,7.766790390E0,6.263231754E0
8.105370600E-2,-1.063025594E0,7.814674377E0,6.157886982E0
8.604276900E-2,-1.034295082E0,7.987056732E0,6.071695328E0
9.103339400E-2,-8.523358107E-1,8.015787125E0,5.861005783E0
9.603964400E-2,-7.757213712E-1,8.015787125E0,5.650316238E0
1.010443310E-1,-6.895300746E-1,7.977479935E0,5.458779812E0
1.060349560E-1,-7.086837292E-1,8.034940720E0,5.257667065E0
1.110552690E-1,-7.278373241E-1,8.140285492E0,4.912901878E0
1.160458940E-1,-8.906430602E-1,8.006210327E0,4.616020679E0
1.210365190E-1,-1.024718285E0,7.814674377E0,4.453215122E0
1.260255810E-1,-1.120486379E0,7.584830761E0,4.376600742E0
1.310458940E-1,-1.350329757E0,7.402871609E0,4.328716755E0
1.360365190E-1,-1.379060149E0,7.393294811E0,4.424484730E0
1.410583940E-1,-1.474828243E0,7.422025204E0,4.673481941E0
1.460162060E-1,-1.599326730E0,7.498639584E0,5.046977043E0
1.510380810E-1,-1.848323703E0,7.556100368E0,5.420472622E0
1.560271440E-1,-2.001552582E0,7.671022415E0,5.841852188E0
1.610490190E-1,-1.982398987E0,7.661445618E0,5.928043365E0
1.660380810E-1,-2.020706177E0,7.613561630E0,6.224924564E0
1.710615190E-1,-1.982398987E0,7.498639584E0,6.531382084E0
1.760177690E-1,-1.877054095E0,7.479485989E0,6.684611320E0
1.810396440E-1,-1.695094824E0,7.297526836E0,6.828263283E0
1.860287060E-1,-1.417367458E0,7.268796444E0,6.981492043E0
1.910521440E-1,-1.158793569E0,7.211335659E0,7.086836815E0
