,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
6965,70.00689392,-0.02724334717,-9.674980774,-0.08996292114
6966,70.01694492,0.02574645996,-9.720486145,-0.04819976807
6967,70.02699592,0.1158590698,-9.850266266,-0.03293151855
6968,70.03704692,0.1686991882,-9.961484985,-0.07903564453
6969,70.04709792,0.1806742859,-10.00399658,-0.1733395386
6970,70.05714792,0.1986369324,-10.03707779,-0.2392025757
6971,70.06719892,0.206869812,-10.08378067,-0.2920426941
6972,70.07724992,0.1919009399,-10.06731491,-0.3198847961
6973,70.08730092,0.1953437805,-10.03318588,-0.3037184143
6974,70.09735192,0.2142045593,-9.979896698,-0.2779719543
6975,70.10740292,0.2471360779,-9.924811249,-0.233664093
6976,70.11745392,0.2505789185,-9.892478485,-0.2137554932
6977,70.12750492,0.196690979,-9.867181091,-0.1830693054
6978,70.13755592,0.1185534668,-9.840835876,-0.168848877
6979,70.14760592,0.05763015747,-9.844129028,-0.1764830017
6980,70.15765692,0.01901046753,-9.80880249,-0.1968406677
6981,70.16770792,0.0043409729,-9.759255524,-0.2047741699
6982,70.17775892,-0.00853225708,-9.747430115,-0.2516267395
6983,70.18780992,-0.009131011963,-9.722132721,-0.2823129272
6984,70.19786092,0.005837860107,-9.714797974,-0.2890489197
6985,70.20791192,0.03293151855,-9.719588013,-0.2752775574
6986,70.21796292,0.06481521606,-9.7409935,-0.2350112915
6987,70.22801292,0.09490264893,-9.811496887,-0.2383044434
6988,70.23806392,0.07454498291,-9.867929535,-0.2647993469
6989,70.24811492,0.02993774414,-9.92346405,-0.2890489197
6990,70.25816592,0.004041595459,-9.96911911,-0.3634442139
6991,70.26821692,-0.002544708252,-9.934391327,-0.4346960449
6992,70.27826792,-0.03068618774,-9.927954712,-0.4790039062
6993,70.28831892,-0.01706451416,-9.954599304,-0.4992118835
6994,70.29836992,-0.02814147949,-9.959988098,-0.4951702881
6995,70.30841992,-0.02978805542,-9.958940277,-0.4366419983
6996,70.31847092,0.01017883301,-9.923763428,-0.3969744873
6997,70.32852192,0.02664459229,-9.863887939,-0.373024292
6998,70.33857292,0.03742218018,-9.822723541,-0.3668870544
6999,70.34862392,0.07933502197,-9.80176712,-0.3873944092
7000,70.35867492,0.1152603149,-9.808503113,-0.4037104797
7001,70.36872592,0.1157093811,-9.835596771,-0.4023632813
7002,70.37877692,0.130229187,-9.888287201,-0.390687561
7003,70.38882792,0.1311273193,-9.91418335,-0.3875440979
7004,70.39887792,0.1285826111,-9.90595047,-0.3760180664
7005,70.40892892,0.100740509,-9.865833893,-0.3429368591
7006,70.41897992,0.09310638428,-9.844278717,-0.3252735901
7007,70.42903092,0.08816665649,-9.846823425,-0.3089575195
7008,70.43908192,0.06556365967,-9.83574646,-0.3029699707
7009,70.44913292,0.05119354248,-9.859696655,-0.3019221497
7010,70.45918392,0.033230896,-9.85326004,-0.3264710999
7011,70.46923492,0.04236190796,-9.864037628,-0.3677851868
7012,70.47928592,0.1088237,-9.908644867,-0.4011657715
7013,70.48933592,0.1056802368,-9.928104401,-0.3731739807
7014,70.49938692,0.1052311707,-9.969568176,-0.3342549133
7015,70.50943792,0.03607498169,-9.943821716,-0.2874023438
7016,70.51948892,-0.02110610962,-9.900411987,-0.2564167786
7017,70.52953992,-0.01856140137,-9.895023193,-0.2450404358
7018,70.53959092,-0.05313949585,-9.86613327,-0.2300715637
7019,70.54964192,-0.06152206421,-9.869127045,-0.2222877502
7020,70.55969292,-0.08262817383,-9.864187317,-0.2507286072
7021,70.56974292,-0.100740509,-9.869576111,-0.2685415649
7022,70.57979392,-0.1020877075,-9.88259903,-0.2857557678
7023,70.58984492,-0.1035845947,-9.880952454,-0.2805166626
7024,70.59989592,-0.1143621826,-9.902507629,-0.2399510193
7025,70.60994692,-0.1272354126,-9.883347473,-0.209564209
7026,70.61999792,-0.09235794067,-9.886640625,-0.2100132751
7027,70.63004892,-0.06346801758,-9.890532532,-0.2180964661
