"event","experiment time","system time","system time text"
"START",0.000000000E0,1636469961.352,"2021-11-09 15:59:21.352 UTC+01:00"
"PAUSE",2.231670050E1,1636469983.669,"2021-11-09 15:59:43.669 UTC+01:00"
