"event","experiment time","system time","system time text"
"START",0.000000000E0,1636398344.394,"2021-11-08 20:05:44.394 UTC+01:00"
"PAUSE",4.502607562E1,1636398389.420,"2021-11-08 20:06:29.420 UTC+01:00"
