"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636282477488282E9,"2021-11-07 11:54:37.488 UTC+01:00"
"PAUSE",2.938180416668183E1,1.636282506870425E9,"2021-11-07 11:55:06.870 UTC+01:00"
