"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.740666682E-3,-5.197055340E-1,-8.759986609E-2,-3.851830065E-1
1.776866667E-2,-7.693275213E-1,-3.170922101E-1,-3.854306042E-1
2.779666669E-2,-9.006674886E-1,-5.816181302E-1,-2.603611052E-1
3.782366667E-2,-9.061819911E-1,-8.396619558E-1,-5.019655079E-2
4.785166669E-2,-7.150684595E-1,-9.864676595E-1,2.024897635E-1
5.787966668E-2,-4.447873235E-1,-8.121733665E-1,3.962260783E-1
6.790766667E-2,-2.339315563E-1,-4.608429968E-1,3.954833448E-1
7.793466668E-2,-1.066662818E-1,1.483114213E-1,2.224926651E-1
8.796266667E-2,-7.871161401E-2,8.780886531E-1,-3.274070472E-2
9.799066669E-2,-1.532393843E-1,1.557561994E0,-2.530662715E-1
1.080186667E-1,-2.993321419E-1,2.032788277E0,-3.689191043E-1
1.180456667E-1,-4.018150270E-1,2.142084122E0,-3.732534349E-1
1.280736667E-1,-3.932082355E-1,1.940723777E0,-3.231138289E-1
1.381016667E-1,-3.198828697E-1,1.607280970E0,-2.840016782E-1
1.481296667E-1,-2.325983196E-1,1.216980338E0,-2.621608078E-1
1.581566667E-1,-1.184001118E-1,6.902194023E-1,-2.601614296E-1
1.681846667E-1,-6.851990521E-2,7.904126495E-2,-3.302254677E-1
1.782126667E-1,-1.843346357E-1,-6.016916633E-1,-4.305066168E-1
1.882406667E-1,-4.300075173E-1,-1.168615818E0,-4.712710977E-1
1.982676667E-1,-7.348904014E-1,-1.534799814E0,-4.558740854E-1
2.082956667E-1,-1.067062259E0,-1.719195247E0,-3.844992518E-1
2.183236667E-1,-1.441008568E0,-1.637635350E0,-2.190919369E-1
2.283516667E-1,-1.841783643E0,-1.194104791E0,9.531740099E-2
2.383786667E-1,-2.098282576E0,-3.892654479E-1,5.224009156E-1
2.484066667E-1,-2.094638109E0,3.737504184E-1,8.571501970E-1
2.584346667E-1,-1.867888570E0,1.189709425E0,9.633741975E-1
2.684626667E-1,-1.476509571E0,1.731781483E0,8.244519830E-1
2.784896667E-1,-1.035931706E0,1.891348958E0,4.643442035E-1
2.885176667E-1,-6.054175496E-1,1.778578162E0,1.450484619E-2
2.985456667E-1,-3.568540215E-1,1.575237989E0,-2.997671068E-1
3.085726667E-1,-3.435406089E-1,1.189631701E0,-3.785625696E-1
3.186006667E-1,-4.124911129E-1,5.965917110E-1,-3.685289919E-1
3.286286667E-1,-4.525687695E-1,-1.815144271E-1,-3.021401167E-1
3.386566667E-1,-5.410594344E-1,-9.309322238E-1,-7.889455557E-2
3.486836667E-1,-8.071462512E-1,-1.583752632E0,3.106870055E-1
3.587116667E-1,-1.270375729E0,-1.943072438E0,7.553586960E-1
3.687396667E-1,-1.813766837E0,-1.957172036E0,1.057976961E0
3.787676667E-1,-2.192810059E0,-1.955414653E0,1.021129012E0
3.887946667E-1,-2.221205711E0,-2.170471430E0,6.617865562E-1
3.988226667E-1,-1.802842259E0,-2.559232473E0,1.544867158E-1
4.088506667E-1,-1.106581688E0,-2.538828373E0,-1.984319240E-1
4.188786667E-1,-3.232215345E-1,-2.245496750E0,-2.712606192E-1
4.289056667E-1,5.075214505E-1,-2.000020504E0,-2.753157616E-1
4.389336667E-1,1.089994907E0,-1.783700705E0,-3.396389484E-1
4.489616667E-1,1.394293785E0,-1.361942768E0,-4.221255779E-1
4.589896667E-1,1.517602444E0,-1.264711380E0,-3.364808559E-1
4.690166667E-1,1.128146291E0,-9.992612004E-1,-2.051973939E-1
4.790446667E-1,4.514677823E-1,-1.074533343E0,1.576422453E-1
4.890726667E-1,-4.451000690E-2,-8.390824795E-1,4.769510031E-1
4.991006667E-1,-1.784254909E-1,-2.197523862E-1,4.258755147E-1
5.091276667E-1,-1.035051942E-1,-4.390359297E-2,1.809635013E-1
5.191556667E-1,3.889790922E-2,6.550092250E-2,1.787463669E-3
5.291836667E-1,4.248572141E-2,2.916898727E-1,2.514924482E-2
5.392116667E-1,-1.521670818E-1,3.103160262E-1,2.672884166E-1
5.492386667E-1,-3.927962184E-1,2.150363773E-1,5.126342773E-1
5.592666667E-1,-4.316999614E-1,2.995600998E-1,6.001777053E-1
5.692946667E-1,-2.628752589E-1,2.979406416E-1,6.001449823E-1
5.793226667E-1,-4.275491461E-2,-2.871395834E-2,5.596437454E-1
5.893496667E-1,1.568372995E-1,-5.774644613E-1,5.094495416E-1
5.993776667E-1,2.572269440E-1,-3.560577333E-1,4.541343749E-1
6.094056667E-1,1.902244687E-1,1.081434861E-1,2.186384797E-1
6.194326667E-1,4.120380618E-3,4.032731354E-1,-1.047310531E-1
6.294606667E-1,-2.787518203E-1,4.556479156E-1,-4.068200588E-1
6.394886667E-1,-6.501969099E-1,2.699829936E-1,-5.584444404E-1
6.495166667E-1,-8.325023651E-1,3.618010581E-1,-4.407662749E-1
6.595436667E-1,-7.490924597E-1,6.506658196E-1,-2.006749362E-1
6.695682917E-1,-4.464292526E-1,6.762966514E-1,-5.434430204E-4
6.795962917E-1,-9.969402105E-2,8.968372941E-1,9.393420815E-2
6.896242917E-1,1.459474415E-1,1.323325753E0,7.969748229E-2
6.996512917E-1,1.388208419E-1,1.725555182E0,-9.434786439E-2
7.096792917E-1,-1.659031585E-2,1.987473845E0,-3.949316442E-1
7.197072917E-1,-1.551766098E-1,2.241282225E0,-7.092130780E-1
7.297352917E-1,-2.420529127E-1,2.294012785E0,-9.731435180E-1
7.397622917E-1,-3.388034999E-1,2.218287706E0,-1.135556340E0
7.497902917E-1,-4.235170484E-1,2.122130156E0,-1.159046769E0
7.598182917E-1,-4.003964067E-1,2.077428341E0,-1.072376490E0
7.698462917E-1,-3.627361059E-1,2.161843777E0,-9.662163854E-1
7.798732917E-1,-3.675426841E-1,2.039513111E0,-8.886600733E-1
7.899012917E-1,-2.881250978E-1,1.719807625E0,-8.048048615E-1
7.999292917E-1,-1.189707369E-1,1.609879732E0,-7.817908525E-1
8.099572917E-1,-1.064959075E-2,1.628728747E0,-8.174596429E-1
8.199842917E-1,-4.590307921E-2,1.669236660E0,-8.389119506E-1
8.300122917E-1,-9.287537634E-2,1.699307442E0,-7.995711565E-1
8.400402917E-1,-7.033387572E-2,1.644894481E0,-7.472444773E-1
8.500682917E-1,-7.505512983E-2,1.437506199E0,-6.801394820E-1
8.600952917E-1,-9.690366685E-2,1.310011268E0,-6.240785718E-1
8.701232917E-1,-1.267838031E-1,1.372212887E0,-6.665975451E-1
8.801512917E-1,-1.248117983E-1,1.525997877E0,-7.506312132E-1
8.901782917E-1,-8.848734945E-2,1.703401685E0,-8.542641401E-1
9.002062917E-1,-2.165159434E-1,1.696823239E0,-8.973717690E-1
9.102342917E-1,-3.500468433E-1,1.549096823E0,-9.120881557E-1
9.202622917E-1,-3.364875615E-1,1.267066717E0,-8.781542778E-1
9.302892917E-1,-3.588240147E-1,9.354984164E-1,-7.438960671E-1
9.403172917E-1,-3.598874211E-1,7.417942286E-1,-5.855876207E-1
9.503452917E-1,-2.546488643E-1,7.222290635E-1,-4.752861857E-1
9.603732917E-1,-9.196548164E-2,3.499418497E-2,-2.937498093E-1
9.704002917E-1,-1.857700050E-1,-5.734800696E-1,-1.696875244E-1
9.804282917E-1,-3.097959161E-1,-6.437915564E-1,-2.000092566E-1
9.904562917E-1,-4.842457473E-1,-4.904690981E-1,-2.704845071E-1
1.000484292E0,-6.964257360E-1,-4.456022382E-1,-4.110705853E-1
1.010511292E0,-8.926037550E-1,-3.290793598E-1,-5.804995894E-1
1.020539292E0,-9.245960712E-1,-2.373768836E-1,-7.229502797E-1
1.030567292E0,-7.194836140E-1,-3.865258992E-1,-8.468834162E-1
1.040595292E0,-5.912529826E-1,-5.458517075E-1,-8.421487212E-1
1.050622292E0,-5.591017008E-1,-5.852441192E-1,-7.717203498E-1
1.060650292E0,-6.917438507E-1,-4.065182805E-1,-7.173969746E-1
1.070678292E0,-9.257091880E-1,-2.909946144E-1,-7.251110673E-1
1.080706292E0,-1.158838987E0,-2.749346197E-1,-7.855407596E-1
1.090733292E0,-1.416020751E0,-1.162443087E-1,-7.819369435E-1
1.100761292E0,-1.684275389E0,5.688985437E-2,-8.154247403E-1
1.110789292E0,-1.649055839E0,-7.860778272E-2,-9.887381792E-1
