"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636141651655329E9,"2021-11-05 20:47:31.655 UTC+01:00"
"PAUSE",5.622812520829029E1,1.636141707884879E9,"2021-11-05 20:48:27.885 UTC+01:00"
