"event","experiment time","system time","system time text"
"START",0.000000000E0,1636390139.379,"2021-11-08 17:48:59.379 UTC+01:00"
"PAUSE",4.697484217E1,1636390186.354,"2021-11-08 17:49:46.354 UTC+01:00"
