Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.00863969,-0.668799996,-2.274662495,1.010074973
0.02566453,-0.67127502,-2.201375008,0.749925017
0.04268912,-0.650512517,-2.064562559,0.471349984
0.05971374,-0.633462489,-1.891037464,0.163487494
0.07673835,-0.665224969,-1.755462527,-0.146850005
0.09376308,-0.742087483,-1.617412448,-0.413187504
0.11078794,-0.814274967,-1.406075001,-0.606237471
0.12781257,-0.750750005,-1.25454998,-0.722287476
0.14483717,-0.508750022,-1.208212495,-0.640337467
0.16186177,-0.213125005,-1.126262546,-0.181087494
0.17888648,0.034924999,-1.169024944,0.41277501
0.19591108,0.081262499,-1.180024981,0.785399973
0.21293593,-0.031075001,-0.97845,0.901449978
0.22996055,-0.244887501,-0.795162499,0.900212467
0.24698519,-0.650512517,-0.759824991,0.809737504
0.26400979,-1.140424967,-0.886874974,0.62658751
0.28103446,-1.429999948,-1.145787477,0.487300009
0.29805905,-1.009662509,-1.546599984,0.736450017
0.3150839,0.555362523,-1.62469995,1.215362549
0.33210851,0.814274967,-0.454299986,0.831737518
0.34913314,0.142450005,-0.098862499,0.131724998
0.36615783,-0.461174995,-0.234437496,-0.389950007
0.38318243,-1.173424959,-0.759824991,-0.73081249
0.40020728,-1.382287502,-0.776875019,-0.540237486
0.4172319,-1.376237512,-0.260149986,-0.234712496
0.4342565,-0.7910375,0.024475001,-0.075900003
0.4512812,-0.402462512,-0.062150002,-0.137087494
0.46830582,-0.480699986,-0.074387498,-0.382524997
0.48533046,-0.678562522,-0.400537491,-0.546287477
0.5023553,-0.943662524,0.267712504,-0.647762477
0.51937994,-1.130662441,0.737962484,-0.677049995
0.53640463,-0.795849979,0.953012466,-0.640337467
0.55342925,-0.55151248,0.953012466,-0.574337483
0.57045389,-0.651749969,0.857725024,-0.669762492
0.58747873,-0.628512502,0.562099993,-0.74909997
0.60450334,-0.476987511,0.37152499,-0.608574987
0.62152805,-0.429412484,0.404525012,-0.420475006
0.63855266,-0.476987511,0.376337498,-0.265374988
0.65557729,-0.541750014,0.134474993,-0.111374997
0.67260214,-0.546700001,-0.109862499,-0.036849998
0.68962675,-0.500225008,-0.253962487,-0.135849997
0.70665143,-0.393937498,-0.354200006,-0.273900002
0.72367601,-0.312124997,-0.345674992,-0.394762486
0.74070065,-0.279125005,-0.315149993,-0.527999997
0.75772552,-0.357225001,-0.348012507,-0.681862474
0.77475011,-0.481937498,-0.384725004,-0.852912486
0.79177471,-0.538037479,-0.423774988,-0.993437469
0.8087994,-0.545462489,-0.427487493,-1.015437484
0.82582405,-0.524699986,-0.580250025,-0.827337503
0.84284889,-0.371937484,-1.057924986,-0.674574971
0.8598735,-0.2314125,-1.305837512,-0.673337519
0.87689808,-0.087312497,-1.384075046,-0.534049988
0.89392277,0.170499995,-1.320549965,-0.251899988
0.91094741,0.572412491,-1.266787529,0.0242
0.92797201,1.039087534,-1.266787529,0.206249997
0.94499683,1.360424995,-1.162974954,0.3370125
0.96202153,1.486237526,-1.155687451,0.561824977
0.97904616,1.481425047,-1.236262441,0.843975008
0.99607078,1.378712535,-1.26197505,1.100549936
1.01309538,1.163800001,-1.347499967,1.307075024
1.03012024,0.907225013,-1.406075001,1.521987438
1.04714486,0.855937481,-1.458600044,1.715037465
1.0641695,0.854699969,-1.472074986,1.733462453
1.08119421,0.888800025,-1.480599999,1.633224964
1.09821884,1.008562446,-1.544124961,1.480462551
1.11524372,1.210137486,-1.583174944,1.39259994
1.13226833,1.311612487,-1.407312512,1.651512504
1.14929303,1.334849954,-0.993162513,2.092612505
1.16631763,1.257850051,-0.889349997,2.28442502
1.18334247,1.208899975,-1.070162535,2.319762468
1.20036712,1.285899997,-1.291262507,2.242899895
1.21739174,1.339662552,-1.505074978,2.145137548
1.23441634,1.382424951,-1.516075015,2.07666254
1.25144099,1.427662492,-1.323024988,2.027849913
1.26846561,1.362900019,-1.171499968,1.980137467
1.28549044,1.267612457,-1.176450014,1.871512532
1.30251504,1.195562482,-1.242312551,1.743224978
1.31953975,1.072087526,-1.242312551,1.546462536
1.33656437,0.877799988,-1.087212443,1.296074986
1.35358897,0.620124996,-0.939400017,1.062737465
1.37061379,0.303600013,-0.752399981,0.796400011
1.3876384,-0.098312497,-0.560587525,0.489637494
1.40466306,-0.574750006,-0.291912496,0.119487502
1.42168768,-1.063424945,0.174762502,-0.311712503
1.43871255,-1.539862514,0.898012519,-0.821150005
1.45573715,-0.666462481,1.859549999,-0.931150019
1.47276186,-1.431237459,2.612087488,0.196487501
1.48978651,-1.829437494,1.094774961,-0.834625006
1.50681111,-1.16861248,0.71596247,-0.727100015
1.52383594,-1.405524969,0.810149968,-0.699050009
1.54086059,-1.613287449,0.602387488,-0.820050001
1.55788524,-1.417762518,0.513149977,-0.915337503
1.57490994,-1.247949958,0.718437493,-0.900624991
1.59193454,-1.194187522,1.015300035,-0.889625013
1.60895938,-1.109899998,1.285349965,-0.866387487
1.62598399,-1.002375007,1.550449967,-0.939674974
1.64300867,-0.936375022,1.524737477,-1.028912544
1.66003328,-0.830087483,1.276824951,-1.00691247
1.67705786,-0.7030375,1.047062516,-0.884812474
1.69408269,-0.623700023,0.711149991,-0.752812505
1.71110733,-0.579699993,0.470387489,-0.707575023
1.72813203,-0.569937468,0.433812499,-0.740575016
1.74515662,-0.619987488,0.587674975,-0.785812497
1.7621815,-0.682274997,0.636624992,-0.877387524
1.77920612,-0.776324987,0.542575002,-1.014199972
1.79623075,-0.905849993,0.542575002,-1.052150011
1.81325561,-0.904612482,0.564575017,-0.950675011
