"event","experiment time","system time","system time text"
"START",0.000000000E0,1636452137.512,"2021-11-09 11:02:17.512 UTC+01:00"
"PAUSE",3.103068353E1,1636452168.543,"2021-11-09 11:02:48.543 UTC+01:00"
