"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636398344486779E9,"2021-11-08 20:05:44.487 UTC+01:00"
"PAUSE",4.562204445833049E1,1.636398390109893E9,"2021-11-08 20:06:30.110 UTC+01:00"
